color,X,Y
yellow,82.23554239353726,53.73629438988662
yellow,79.75500481601495,52.059163631741534
yellow,77.18397286491823,50.522897602359215
yellow,74.58937471998196,49.02651964278221
yellow,72.02511892350444,47.47917048053692
yellow,69.54531172313614,45.801215912692946
yellow,67.22442581576507,43.91089811911946
yellow,65.18686177355477,41.71950211253441
yellow,63.596947039610185,39.1884208802649
yellow,62.50069973417247,36.40509004634116
yellow,61.073901376848134,33.79639064857206
yellow,58.723008053015896,31.965624235111818
yellow,55.99586925127588,30.738778573595628
yellow,53.14256878304869,29.83126300042186
yellow,50.25167906249781,29.047985724371003
yellow,47.36512946719923,28.24902403936801
yellow,44.52713936537745,27.294499640408606
yellow,41.80386736731927,26.056200045232583
yellow,39.31340802562836,24.402047400673833
yellow,37.18719927684601,22.29752522073987
yellow,35.4318407345408,19.874138705675065
yellow,33.97748171919532,17.258049370417496
yellow,32.74450854769637,14.529382314619117
yellow,31.651104289093933,11.741130018335689
yellow,30.615197788815948,8.930796766326294
orange,-2.2,4.7
orange,2.2,4.7
orange,-2.2,7.3
orange,2.2,7.3
