s,X,Y,phi,kappa,w
1.555536275051553616e+02,3.926021785168462230e+01,-6.305085191292769764e+01,-7.293252247326606152e+00,3.544253108673674907e-03,1.500000000000000000e+00
1.561473436406712096e+02,3.957643101185404788e+01,-6.355335395472972948e+01,-7.291496930704928658e+00,2.278786893023217533e-03,1.500000000000000000e+00
1.567410597761870577e+02,3.989332039869647417e+01,-6.405542885194196856e+01,-7.290578233397665642e+00,8.159576382517230329e-04,1.500000000000000000e+00
1.573347759117029341e+02,4.021045411265198766e+01,-6.455735197013402171e+01,-7.290528032070415776e+00,-6.468445419635434224e-04,1.500000000000000000e+00
1.579284920472187821e+02,4.052738780763497317e+01,-6.505940510602346194e+01,-7.291402162187083036e+00,-2.307097076071603151e-03,1.500000000000000000e+00
1.585222081827346585e+02,4.084363084948194711e+01,-6.556188767773099357e+01,-7.293267729602243676e+00,-3.977321777985978399e-03,1.500000000000000000e+00
1.591159243182505065e+02,4.115869063861115507e+01,-6.606512142117215092e+01,-7.296119406204219615e+00,-5.604748421006926044e-03,1.500000000000000000e+00
1.597096404537663830e+02,4.147207667394592079e+01,-6.656940311371232610e+01,-7.299914211250694507e+00,-7.178425499195384245e-03,1.500000000000000000e+00
1.603033565892822310e+02,4.178329494169671676e+01,-6.707499034607275235e+01,-7.304643393437382670e+00,-8.753042557653573433e-03,1.500000000000000000e+00
1.608970727247980790e+02,4.209186704844767490e+01,-6.758224342859703881e+01,-7.310529510780805040e+00,-1.112325711333512872e-02,1.500000000000000000e+00
1.614907888603139554e+02,4.239706722011318618e+01,-6.809149784735058120e+01,-7.317852667030596336e+00,-1.354597645971832541e-02,1.500000000000000000e+00
1.620845049958298034e+02,4.269814610577581249e+01,-6.860316008678628918e+01,-7.326596083967816142e+00,-1.583059590053202334e-02,1.500000000000000000e+00
1.626782211313456799e+02,4.299440749265249906e+01,-6.911762967660212098e+01,-7.336617061352081137e+00,-1.792716642775122118e-02,1.500000000000000000e+00
1.632719372668615279e+02,4.328522262450508151e+01,-6.963530538473095532e+01,-7.347881938752397701e+00,-2.001419298707318023e-02,1.500000000000000000e+00
1.638656534023774043e+02,4.356961084735910816e+01,-7.015616512699980944e+01,-7.360991733527685099e+00,-2.432947338856999639e-02,1.500000000000000000e+00
1.644593695378932523e+02,4.384658588768655818e+01,-7.068133803937863036e+01,-7.376762949344232823e+00,-2.878676379698982823e-02,1.500000000000000000e+00
1.650530856734091003e+02,4.411449711000320661e+01,-7.121106945467218452e+01,-7.395170339416331728e+00,-3.327207390513578500e-02,1.500000000000000000e+00
1.656468018089249767e+02,4.437179927326920392e+01,-7.174579060178865575e+01,-7.416272441822590267e+00,-3.784142395780659696e-02,1.500000000000000000e+00
1.662405179444408247e+02,4.461736244177859589e+01,-7.228690707254544634e+01,-7.440105470052049697e+00,-4.235910621896517986e-02,1.500000000000000000e+00
1.668342340799567012e+02,4.484862085511055341e+01,-7.283343884184824901e+01,-7.468489740721361514e+00,-5.406996243027212268e-02,1.500000000000000000e+00
1.674279502154725492e+02,4.506234027069146464e+01,-7.338743640448925021e+01,-7.504358545957723337e+00,-6.675263475415121883e-02,1.500000000000000000e+00
1.680216663509883972e+02,4.525408983050409972e+01,-7.394995524984459223e+01,-7.547823096589921121e+00,-7.957328020504444988e-02,1.500000000000000000e+00
1.686153824865042736e+02,4.541900444677368398e+01,-7.452093281003315894e+01,-7.599148771299768512e+00,-9.331748818078704211e-02,1.500000000000000000e+00
1.692090986220201216e+02,4.555169416919226677e+01,-7.509873760806259213e+01,-7.658814791932826438e+00,-1.081042775685301105e-01,1.500000000000000000e+00
1.698028147575359981e+02,4.564724728271172438e+01,-7.568723227598874814e+01,-7.729452867336902955e+00,-1.300505560166675123e-01,1.500000000000000000e+00
1.703965308930518461e+02,4.569670316950296751e+01,-7.627830525656058569e+01,-7.814098236311618706e+00,-1.557328034610160894e-01,1.500000000000000000e+00
1.709902470285677225e+02,4.569147775358715080e+01,-7.687030663602673997e+01,-7.913676319198543752e+00,-1.767533700968808297e-01,1.500000000000000000e+00
1.715839631640835705e+02,4.562431393902030408e+01,-7.746026584267957560e+01,-8.022171257796379962e+00,-1.885522029149912238e-01,1.500000000000000000e+00
1.721776792995994185e+02,4.549211423251288977e+01,-7.803739421540315391e+01,-8.137262913324203595e+00,-1.997727579219585048e-01,1.500000000000000000e+00
1.727713954351152950e+02,4.529430874804840812e+01,-7.859484694045885078e+01,-8.250890888737686168e+00,-1.830822021093678476e-01,1.500000000000000000e+00
1.733651115706311430e+02,4.503605705231630196e+01,-7.912994523945467051e+01,-8.354765643449113099e+00,-1.668655775456459045e-01,1.500000000000000000e+00
1.739588277061470194e+02,4.472604835304078108e+01,-7.963653626901280802e+01,-8.450828059720601360e+00,-1.595213808603408445e-01,1.500000000000000000e+00
1.745525438416628674e+02,4.436971497247962049e+01,-8.011106436279160903e+01,-8.545262979792171976e+00,-1.589793613738603173e-01,1.500000000000000000e+00
1.751462599771787438e+02,4.396974714937640982e+01,-8.055031949997884055e+01,-8.640032531835679208e+00,-1.585997862812466852e-01,1.500000000000000000e+00
1.757399761126945918e+02,4.353209209385472178e+01,-8.094941446342930647e+01,-8.729240774229445776e+00,-1.425499932046739304e-01,1.500000000000000000e+00
1.763336922482104399e+02,4.306077071311058546e+01,-8.131124345113732943e+01,-8.809336487167657381e+00,-1.271787090531798781e-01,1.500000000000000000e+00
1.769274083837263163e+02,4.256404946361885067e+01,-8.163607545047517533e+01,-8.880416921803329089e+00,-1.120303188631820712e-01,1.500000000000000000e+00
1.775211245192421643e+02,4.204679202682165595e+01,-8.192718636364600115e+01,-8.942425548515839040e+00,-9.704402925083059628e-02,1.500000000000000000e+00
1.781148406547580407e+02,4.151267590910246952e+01,-8.218843263846530078e+01,-8.995961922140066847e+00,-8.377502894769121855e-02,1.500000000000000000e+00
1.787085567902738887e+02,4.096691346224510966e+01,-8.242220398844511919e+01,-9.043456889401625176e+00,-7.623686137080633307e-02,1.500000000000000000e+00
1.793022729257897652e+02,4.041115646993806365e+01,-8.263102155461425014e+01,-9.086549858202747743e+00,-6.897541842961409098e-02,1.500000000000000000e+00
1.798959890613056132e+02,3.984709754459581177e+01,-8.281693408163408776e+01,-9.125712996445857428e+00,-6.355799092731044542e-02,1.500000000000000000e+00
1.804897051968214612e+02,3.927655938214996212e+01,-8.298137843233175204e+01,-9.162175522366940328e+00,-5.925942234056412461e-02,1.500000000000000000e+00
1.810834213323373376e+02,3.870100387720268031e+01,-8.312555048621020148e+01,-9.196088291268232240e+00,-5.545948148136654182e-02,1.500000000000000000e+00
1.816771374678531856e+02,3.812036345012333527e+01,-8.325059350870687069e+01,-9.229344019517746744e+00,-5.651653865287967204e-02,1.500000000000000000e+00
1.822708536033690621e+02,3.753627404948715451e+01,-8.335600943704642418e+01,-9.263201853285355725e+00,-5.756632251589409444e-02,1.500000000000000000e+00
1.828645697388849101e+02,3.694889966445093421e+01,-8.344143159518387165e+01,-9.297523862828423802e+00,-5.768400108425539990e-02,1.500000000000000000e+00
1.834582858744007865e+02,3.635882587434548441e+01,-8.350671345431786108e+01,-9.331607604997239847e+00,-5.713973830892380562e-02,1.500000000000000000e+00
1.840520020099166345e+02,3.576685988675286154e+01,-8.355194364869660717e+01,-9.365390491219045543e+00,-5.710416053136160158e-02,1.500000000000000000e+00
1.846457181454324825e+02,3.517364015607998340e+01,-8.357676067690773891e+01,-9.401173007495888356e+00,-6.344637235996362923e-02,1.500000000000000000e+00
1.852394342809483589e+02,3.458000024446904774e+01,-8.357921537258422973e+01,-9.440751343418961383e+00,-6.989607860379251636e-02,1.500000000000000000e+00
1.858331504164642070e+02,3.398671146750497485e+01,-8.355707851639365913e+01,-9.483801923073276186e+00,-7.414272769025874454e-02,1.500000000000000000e+00
1.864268665519800834e+02,3.339494614488461366e+01,-8.350886400598122350e+01,-9.528612528909697232e+00,-7.683206617354218504e-02,1.500000000000000000e+00
1.870205826874959314e+02,3.280613462674350700e+01,-8.343372647799301944e+01,-9.575081106627507666e+00,-8.002381383684378791e-02,1.500000000000000000e+00
1.876142988230118078e+02,3.222100787367193675e+01,-8.333030734081367541e+01,-9.625227929792240289e+00,-8.884075370037097796e-02,1.500000000000000000e+00
1.882080149585276558e+02,3.164290753915934218e+01,-8.319633725509532951e+01,-9.680691377625356253e+00,-9.812753298630973176e-02,1.500000000000000000e+00
1.888017310940435038e+02,3.107346444183071554e+01,-8.302897760266401406e+01,-9.741085182840141243e+00,-1.035793565299223673e-01,1.500000000000000000e+00
1.893954472295593803e+02,3.051525781836762263e+01,-8.282692427614630049e+01,-9.803312005978051857e+00,-1.060700595672001562e-01,1.500000000000000000e+00
1.899891633650752283e+02,2.997118857280380766e+01,-8.259028178801520426e+01,-9.867036049705440348e+00,-1.083073038260362470e-01,1.500000000000000000e+00
1.905828795005911047e+02,2.944317680693340833e+01,-8.231937538145768940e+01,-9.930268952092637491e+00,-1.048035441164791026e-01,1.500000000000000000e+00
1.911765956361069527e+02,2.893282668238063593e+01,-8.201602928868564391e+01,-9.991538533485186946e+00,-1.016290078735561792e-01,1.500000000000000000e+00
1.917703117716228292e+02,2.844192263343308369e+01,-8.168267469081932575e+01,-1.005051309142430682e+01,-9.602109329715187436e-02,1.500000000000000000e+00
1.923640279071386772e+02,2.797069783562041678e+01,-8.132183701879608861e+01,-1.010531841943509512e+01,-8.867215895120968139e-02,1.500000000000000000e+00
1.929577440426545252e+02,2.751872891996366377e+01,-8.093635553424901730e+01,-1.015586079183986890e+01,-8.085782030737349857e-02,1.500000000000000000e+00
1.935514601781704016e+02,2.708622854166236849e+01,-8.053048555994051583e+01,-1.019956629990682195e+01,-6.652475674769334213e-02,1.500000000000000000e+00
1.941451763136862496e+02,2.666946609528890733e+01,-8.010721877646454914e+01,-1.023487244495077775e+01,-5.239434029255803094e-02,1.500000000000000000e+00
1.947388924492021260e+02,2.626621702839056027e+01,-7.967129358222001656e+01,-1.026206790393807822e+01,-3.967259030742896486e-02,1.500000000000000000e+00
1.953326085847179741e+02,2.587344359409490835e+01,-7.922608437981573104e+01,-1.028209487666141975e+01,-2.780704380363544295e-02,1.500000000000000000e+00
1.959263247202338505e+02,2.548792749881982544e+01,-7.877427458519062498e+01,-1.029510562615991986e+01,-1.593945996197973156e-02,1.500000000000000000e+00
1.965200408557496985e+02,2.510667839125256862e+01,-7.831887176539245843e+01,-1.030078492997276918e+01,-3.182813392857364310e-03,1.500000000000000000e+00
1.971137569912655465e+02,2.472646837618370697e+01,-7.786296274231688130e+01,-1.029888261423977625e+01,9.600321193748340490e-03,1.500000000000000000e+00
1.977074731267814229e+02,2.434346393312168999e+01,-7.740898840291102090e+01,-1.028939733194584072e+01,2.227584249667568725e-02,1.500000000000000000e+00
1.983011892622972709e+02,2.395454690512222840e+01,-7.696019262872796673e+01,-1.027241746877227868e+01,3.492915442850783730e-02,1.500000000000000000e+00
1.988949053978131474e+02,2.355685835937675421e+01,-7.652005451636890143e+01,-1.024792752413755181e+01,4.726656638721179332e-02,1.500000000000000000e+00
1.994886215333289954e+02,2.314657604943570135e+01,-7.609037382754399914e+01,-1.021798298151060891e+01,5.354899721129365714e-02,1.500000000000000000e+00
2.000823376688448434e+02,2.272329119108964690e+01,-7.567439815224544475e+01,-1.018432595277144337e+01,5.987199973257029129e-02,1.500000000000000000e+00
2.006760538043607198e+02,2.228564186079819720e+01,-7.527376137589043026e+01,-1.014752581939798759e+01,6.263316085047138104e-02,1.500000000000000000e+00
2.012697699398765678e+02,2.183327007361747363e+01,-7.488950797392408276e+01,-1.011034418188519268e+01,6.263109168897981749e-02,1.500000000000000000e+00
2.018634860753924443e+02,2.136669884738406822e+01,-7.452215532291900502e+01,-1.007319650884106643e+01,6.150010974020345828e-02,1.500000000000000000e+00
2.024572022109082923e+02,2.088820553561134474e+01,-7.417210667244386002e+01,-1.004096342478971948e+01,4.724525555546287003e-02,1.500000000000000000e+00
2.030509183464241687e+02,2.039907767824631435e+01,-7.383491731378337875e+01,-1.001710137288360869e+01,3.312004042859990893e-02,1.500000000000000000e+00
2.036446344819400167e+02,1.990350626369211895e+01,-7.350738411836258024e+01,-1.000233132294182425e+01,1.472128796355093999e-02,1.500000000000000000e+00
2.042383506174558647e+02,1.940528062905150009e+01,-7.318428536597234313e+01,-9.999996638829909301e+00,-6.841415135172541559e-03,1.500000000000000000e+00
2.048320667529717412e+02,1.890828610424521372e+01,-7.285910728782272372e+01,-1.001046557599600462e+01,-2.843681539953232806e-02,1.500000000000000000e+00
2.054257828884875892e+02,1.841604036797229327e+01,-7.252500188331465836e+01,-1.003389482706318603e+01,-5.042146472109381578e-02,1.500000000000000000e+00
2.060194990240034656e+02,1.793539776526104035e+01,-7.217728286288782158e+01,-1.007047137525511715e+01,-7.299700833210667761e-02,1.500000000000000000e+00
2.066132151595193136e+02,1.746987664880929358e+01,-7.180886953315263099e+01,-1.011974884116102658e+01,-9.058713859314999894e-02,1.500000000000000000e+00
2.072069312950351900e+02,1.702472470572617169e+01,-7.141591781127480942e+01,-1.017752764081879135e+01,-1.040252468134247738e-01,1.500000000000000000e+00
2.078006474305510380e+02,1.660552135753852454e+01,-7.099713623777809346e+01,-1.024310106800043485e+01,-1.158891818982345501e-01,1.500000000000000000e+00
2.083943635660668861e+02,1.621498475765153913e+01,-7.055080940076081220e+01,-1.030965573230696641e+01,-1.085098797989978991e-01,1.500000000000000000e+00
2.089880797015827625e+02,1.585351498880718779e+01,-7.007965447916697599e+01,-1.037193972714892887e+01,-1.012734914752981136e-01,1.500000000000000000e+00
2.095817958370986105e+02,1.552125588932121403e+01,-6.958786062667449812e+01,-1.043049227359184528e+01,-9.716795639354378067e-02,1.500000000000000000e+00
2.101755119726144869e+02,1.521790153893431174e+01,-6.907767362278057988e+01,-1.048760202314685230e+01,-9.531287029652264764e-02,1.500000000000000000e+00
2.107692281081303349e+02,1.494366058871823100e+01,-6.855065674329273406e+01,-1.054376614761703657e+01,-9.294470730705559069e-02,1.500000000000000000e+00
2.113629442436462114e+02,1.469898242025790402e+01,-6.801033101233355183e+01,-1.059599963749503182e+01,-8.318442075984064377e-02,1.500000000000000000e+00
2.119566603791620594e+02,1.448097762643761222e+01,-6.745782174175539581e+01,-1.064257007872223859e+01,-7.367353210464773483e-02,1.500000000000000000e+00
2.125503765146779074e+02,1.428745150534355091e+01,-6.689647691178886646e+01,-1.068382679090994181e+01,-6.583713554852560490e-02,1.500000000000000000e+00
2.131440926501937838e+02,1.411604897249208967e+01,-6.632807922873735151e+01,-1.072088430297527140e+01,-5.902756573253003375e-02,1.500000000000000000e+00
2.137378087857096318e+02,1.396461818752532302e+01,-6.575379961529525019e+01,-1.075397172972903270e+01,-5.243249209368443242e-02,1.500000000000000000e+00
2.143315249212255083e+02,1.383118649771523856e+01,-6.517526901749639023e+01,-1.078318853003710664e+01,-4.598614850606536769e-02,1.500000000000000000e+00
2.149252410567413563e+02,1.371360354164891859e+01,-6.459333128517613432e+01,-1.080858592852352551e+01,-3.957749364953211391e-02,1.500000000000000000e+00
2.155189571922572327e+02,1.360973879356565064e+01,-6.400872900025238721e+01,-1.083037660562924742e+01,-3.423306913478378621e-02,1.500000000000000000e+00
2.161126733277730807e+02,1.351778859787567733e+01,-6.342216753610476587e+01,-1.084931920241184855e+01,-2.957534432212773415e-02,1.500000000000000000e+00
2.167063894632889287e+02,1.343616508417338906e+01,-6.283418028872667094e+01,-1.086549687494096084e+01,-2.498622268649234798e-02,1.500000000000000000e+00
2.173001055988048051e+02,1.336328294386904680e+01,-6.224489229501508447e+01,-1.087915033804133458e+01,-2.099994125473234746e-02,1.500000000000000000e+00
2.178938217343206531e+02,1.329776494716014668e+01,-6.165484376934957567e+01,-1.089043254029646768e+01,-1.700734021936268700e-02,1.500000000000000000e+00
2.184875378698365296e+02,1.323821545982908710e+01,-6.106413319175391052e+01,-1.089943630299094579e+01,-1.354797929854430379e-02,1.500000000000000000e+00
2.190812540053523776e+02,1.318342176880794625e+01,-6.047294706172515788e+01,-1.090656744173222492e+01,-1.047339792398177712e-02,1.500000000000000000e+00
2.196749701408682540e+02,1.313230846373238769e+01,-5.988147020019668787e+01,-1.091187279395182941e+01,-7.422809662502253408e-03,1.500000000000000000e+00
2.202686862763841020e+02,1.308381341787253938e+01,-5.928972024189122436e+01,-1.091546607687690162e+01,-4.680961733550882339e-03,1.500000000000000000e+00
2.208624024118999500e+02,1.303696529751138300e+01,-5.869786527846081015e+01,-1.091743102327494341e+01,-1.938161974062030130e-03,1.500000000000000000e+00
2.214561185474158265e+02,1.299079734046841494e+01,-5.810595678180531110e+01,-1.091775937200874402e+01,8.528335346434153669e-04,1.500000000000000000e+00
2.220498346829316745e+02,1.294432881458169327e+01,-5.751406596179257491e+01,-1.091641357291795167e+01,3.680638848706120972e-03,1.500000000000000000e+00
2.226435508184475509e+02,1.289656686808585384e+01,-5.692227661038759834e+01,-1.091338847785382882e+01,6.537033671843160351e-03,1.500000000000000000e+00
2.232372669539633989e+02,1.284649085176240924e+01,-5.633073667205693624e+01,-1.090852946768748666e+01,9.832089136787292016e-03,1.500000000000000000e+00
2.238309830894792753e+02,1.279295601772790647e+01,-5.573942359485218390e+01,-1.090171484276933889e+01,1.312179470120328033e-02,1.500000000000000000e+00
2.244246992249951234e+02,1.273481555793088482e+01,-5.514865201534392725e+01,-1.089284437795824267e+01,1.705637033378255840e-02,1.500000000000000000e+00
2.250184153605109714e+02,1.267068951406758082e+01,-5.455848970647737417e+01,-1.088139619443118278e+01,2.150953994759767854e-02,1.500000000000000000e+00
2.256121314960268478e+02,1.259900024192585377e+01,-5.396893254176205090e+01,-1.086730432690442427e+01,2.601194799050031078e-02,1.500000000000000000e+00
2.262058476315426958e+02,1.251820349319026526e+01,-5.338107068091372298e+01,-1.085007427728849017e+01,3.205857102099556044e-02,1.500000000000000000e+00
2.267995637670585722e+02,1.242616770915069502e+01,-5.279442426412603595e+01,-1.082924539093783878e+01,3.808598241636295539e-02,1.500000000000000000e+00
2.273932799025744202e+02,1.232086646474341052e+01,-5.221005271513229928e+01,-1.080455208091890462e+01,4.598077217509972253e-02,1.500000000000000000e+00
2.279869960380902967e+02,1.219964977032048026e+01,-5.162888164864720864e+01,-1.077438976322915565e+01,5.564383215332323329e-02,1.500000000000000000e+00
2.285807121736061447e+02,1.205925459692628365e+01,-5.105185477741794386e+01,-1.073845472400331857e+01,6.540003939265023880e-02,1.500000000000000000e+00
2.291744283091219927e+02,1.189633621503673133e+01,-5.048029554737563984e+01,-1.069619848454509636e+01,7.690186653566774555e-02,1.500000000000000000e+00
2.297681444446378691e+02,1.170772763212247369e+01,-4.991753934744657784e+01,-1.064697572187069774e+01,8.905253776325242066e-02,1.500000000000000000e+00
2.303618605801537171e+02,1.148932046440249621e+01,-4.936491821245340361e+01,-1.058987188339908592e+01,1.046305241535419178e-01,1.500000000000000000e+00
2.309555767156695936e+02,1.123694037209120822e+01,-4.882700894393970259e+01,-1.052195141663505673e+01,1.241605727991276775e-01,1.500000000000000000e+00
2.315492928511854416e+02,1.094676137084551648e+01,-4.831111391908964947e+01,-1.044245135349009956e+01,1.440988052206139958e-01,1.500000000000000000e+00
2.321430089867012896e+02,1.061304425549128716e+01,-4.781940364648355057e+01,-1.035579339201919069e+01,1.476077621392060668e-01,1.500000000000000000e+00
2.327367251222171660e+02,1.023824584565018192e+01,-4.735967658788361234e+01,-1.026697454946724974e+01,1.518852922812330697e-01,1.500000000000000000e+00
2.333304412577330140e+02,9.823639518914994540e+00,-4.693553972797690221e+01,-1.017591635079809542e+01,1.539312562456723321e-01,1.500000000000000000e+00
2.339241573932488905e+02,9.371809813304311731e+00,-4.655078330039792434e+01,-1.008434908741248393e+01,1.547295698981054346e-01,1.500000000000000000e+00
2.345178735287647385e+02,8.886671274725415515e+00,-4.620917833876702474e+01,-9.992089306304080765e+00,1.546182711503648055e-01,1.500000000000000000e+00
2.351115896642806149e+02,8.373451431550375190e+00,-4.591340788720297184e+01,-9.904405707934664349e+00,1.413513828822386964e-01,1.500000000000000000e+00
2.357053057997964629e+02,7.835541651172289512e+00,-4.566088859072025485e+01,-9.824229197998903373e+00,1.285863153535942438e-01,1.500000000000000000e+00
2.362990219353123109e+02,7.281175600316390550e+00,-4.545044671437415928e+01,-9.752892625367172386e+00,1.095482754226925759e-01,1.500000000000000000e+00
2.368927380708281873e+02,6.713778903845309287e+00,-4.527628810430538664e+01,-9.694479803268485796e+00,8.744752688731001478e-02,1.500000000000000000e+00
2.374864542063440354e+02,6.136617693923594352e+00,-4.513150290841189616e+01,-9.648682541479281838e+00,6.750362183836500218e-02,1.500000000000000000e+00
2.380801703418599118e+02,5.555565893883510853e+00,-4.501055011553491880e+01,-9.612688129227912270e+00,5.383051591734926145e-02,1.500000000000000000e+00
2.386738864773757598e+02,4.970544915930785734e+00,-4.490816476206006058e+01,-9.584706504105181324e+00,4.044194589190806821e-02,1.500000000000000000e+00
2.392676026128916362e+02,4.383058720786136675e+00,-4.481988331952866389e+01,-9.564273329039750138e+00,2.898725895140335379e-02,1.500000000000000000e+00
2.398613187484074842e+02,3.794442195946672314e+00,-4.474177564428246967e+01,-9.550173646861994214e+00,1.849455500326632057e-02,1.500000000000000000e+00
2.404550348839233322e+02,3.205400121441053241e+00,-4.467018219174893545e+01,-9.542311177314662274e+00,8.312276049363173658e-03,1.500000000000000000e+00
2.410487510194392087e+02,2.615437246587679621e+00,-4.460155603975541538e+01,-9.539588349099760833e+00,8.492073751988008911e-04,1.500000000000000000e+00
2.416424671549550567e+02,2.025821996544509673e+00,-4.453327130198953654e+01,-9.541305854408104636e+00,-6.639277551708909313e-03,1.500000000000000000e+00
2.422361832904709331e+02,1.436436360850072758e+00,-4.446266857422563135e+01,-9.547383778558932832e+00,-1.364590336361775139e-02,1.500000000000000000e+00
2.428298994259867811e+02,8.475522600345503088e-01,-4.438728508392181737e+01,-9.557470350051303853e+00,-2.033176492902106364e-02,1.500000000000000000e+00
2.434236155615026576e+02,2.595893658928207781e-01,-4.430479468029488999e+01,-9.571531199857265193e+00,-2.732347546741231009e-02,1.500000000000000000e+00
2.440173316970185056e+02,-3.269115814262177899e-01,-4.421262423372203187e+01,-9.590796164394285839e+00,-3.758127623666993739e-02,1.500000000000000000e+00
2.446110478325343536e+02,-9.112151228659924884e-01,-4.410738946116617853e+01,-9.616163533193905266e+00,-4.787302261043927670e-02,1.500000000000000000e+00
2.452047639680502300e+02,-1.492444853208175104e+00,-4.398558018476610698e+01,-9.647458700019480915e+00,-5.707822864515713773e-02,1.500000000000000000e+00
2.457984801035660780e+02,-2.069150757467563828e+00,-4.384415943915660563e+01,-9.683903996865465658e+00,-6.570730321831645682e-02,1.500000000000000000e+00
2.463921962390819544e+02,-2.639603913468778096e+00,-4.368043585744057822e+01,-9.725514782059297758e+00,-7.470573787688998546e-02,1.500000000000000000e+00
2.469859123745978025e+02,-3.202958347710142650e+00,-4.349118868333536625e+01,-9.773372994404752490e+00,-8.643296956840074152e-02,1.500000000000000000e+00
2.475796285101136789e+02,-3.754967646747691123e+00,-4.327362537629468875e+01,-9.828258952620910094e+00,-9.860825558955060854e-02,1.500000000000000000e+00
2.481733446456295269e+02,-4.293484111887695853e+00,-4.302416515440364009e+01,-9.889629229430630275e+00,-1.062309892006804285e-01,1.500000000000000000e+00
2.487670607811453749e+02,-4.815331956946991454e+00,-4.274122247674470998e+01,-9.954037526609997855e+00,-1.107789175564728446e-01,1.500000000000000000e+00
2.493607769166612513e+02,-5.317192769592877788e+00,-4.242476578977861834e+01,-1.002115008679158059e+01,-1.147703898159439517e-01,1.500000000000000000e+00
2.499544930521770993e+02,-5.796645850761568575e+00,-4.207505943461868014e+01,-1.008851521678760577e+01,-1.122978533268411266e-01,1.500000000000000000e+00
2.505482091876929758e+02,-6.251932948341916152e+00,-4.169400476762734797e+01,-1.015458976229792398e+01,-1.103362455530871450e-01,1.500000000000000000e+00
2.511419253232088238e+02,-6.681143370109168700e+00,-4.128411997556455049e+01,-1.021946492525744432e+01,-1.079599113078250072e-01,1.500000000000000000e+00
2.517356414587247002e+02,-7.083254080706024247e+00,-4.084754917492708159e+01,-1.028275790757243868e+01,-1.053333871589920007e-01,1.500000000000000000e+00
2.523293575942405482e+02,-7.457460541950663213e+00,-4.038647460614975415e+01,-1.034458473016710656e+01,-1.019734391991449218e-01,1.500000000000000000e+00
2.529230737297563962e+02,-7.803002141714889817e+00,-3.990428686358917076e+01,-1.040194360888964731e+01,-9.142492341126455535e-02,1.500000000000000000e+00
2.535167898652722727e+02,-8.122260425332559208e+00,-3.940344408831298040e+01,-1.045320458119097040e+01,-8.125219266860872480e-02,1.500000000000000000e+00
2.541105060007881207e+02,-8.416831325401277653e+00,-3.888775626786417661e+01,-1.049960276566247863e+01,-7.701823682434888463e-02,1.500000000000000000e+00
2.547042221363039971e+02,-8.687402427629073998e+00,-3.835929452299603071e+01,-1.054505977265724503e+01,-7.613882889509988872e-02,1.500000000000000000e+00
2.552979382718198451e+02,-8.933783001195898521e+00,-3.781920267235110344e+01,-1.059003542177669388e+01,-7.484234840624842677e-02,1.500000000000000000e+00
2.558916544073357215e+02,-9.156112532550553240e+00,-3.726876990674868040e+01,-1.063279813689576336e+01,-6.921761115374602813e-02,1.500000000000000000e+00
2.564853705428515696e+02,-9.355654643702226991e+00,-3.670962412195451208e+01,-1.067223628080599340e+01,-6.365002045019670096e-02,1.500000000000000000e+00
2.570790866783674460e+02,-9.533883409403919984e+00,-3.614332303101839017e+01,-1.070876456731950910e+01,-6.015790214499316252e-02,1.500000000000000000e+00
2.576728028138832656e+02,-9.691765001988569495e+00,-3.557101392895594927e+01,-1.074381911249609622e+01,-5.794057794438651349e-02,1.500000000000000000e+00
2.582665189493991420e+02,-9.829870794420234148e+00,-3.499359542912070253e+01,-1.077757927614513633e+01,-5.567422667179389856e-02,1.500000000000000000e+00
2.588602350849150184e+02,-9.948854899480647163e+00,-3.441197301662508323e+01,-1.080967246578525653e+01,-5.244371874864978134e-02,1.500000000000000000e+00
2.594539512204308949e+02,-1.004967982732459575e+01,-3.382689110443114089e+01,-1.083986020914505133e+01,-4.925426095839927770e-02,1.500000000000000000e+00
2.600476673559467145e+02,-1.013332948732270999e+01,-3.323909576453532821e+01,-1.086837553952820379e+01,-4.724095226630641020e-02,1.500000000000000000e+00
2.606413834914625909e+02,-1.020045285873241703e+01,-3.264919813988215935e+01,-1.089604620425336101e+01,-4.597657419558025954e-02,1.500000000000000000e+00
2.612350996269784673e+02,-1.025144806926911301e+01,-3.205770424805074015e+01,-1.092297946923047469e+01,-4.478878944650944299e-02,1.500000000000000000e+00
2.618288157624942869e+02,-1.028668742534230418e+01,-3.146502985967936894e+01,-1.094930314915048619e+01,-4.388565868863174291e-02,1.500000000000000000e+00
2.624225318980101633e+02,-1.030647206946693650e+01,-3.087167435843875296e+01,-1.097509577683645254e+01,-4.300625769474571147e-02,1.500000000000000000e+00
2.630162480335260398e+02,-1.031109799534313609e+01,-3.027799573603152794e+01,-1.100039974278158894e+01,-4.229314513046495555e-02,1.500000000000000000e+00
2.636099641690419162e+02,-1.030081508879693608e+01,-2.968438261776420006e+01,-1.102533139957505526e+01,-4.169581360292128752e-02,1.500000000000000000e+00
2.642036803045577358e+02,-1.027584143755314550e+01,-2.909121706664021900e+01,-1.104991714814895332e+01,-4.118088079700861492e-02,1.500000000000000000e+00
2.647973964400736122e+02,-1.023634824305547930e+01,-2.849882837050961015e+01,-1.107437174646472933e+01,-4.120033879834927165e-02,1.500000000000000000e+00
2.653911125755894886e+02,-1.018237765992425281e+01,-2.790758886108687875e+01,-1.109884380862213504e+01,-4.124050977404979113e-02,1.500000000000000000e+00
