s,X,Y,phi,kappa,w
-9.053152308900376966e+01,4.148651955475646247e+01,2.475590134498253292e+01,-8.704072832823939176e-01,1.048447960378864896e-01,1.500000000000000000e+00
-8.990716781099445143e+01,4.190278581217275899e+01,2.429187586660167142e+01,-8.108470351233207918e-01,8.560617812040163810e-02,1.500000000000000000e+00
-8.928281253298510478e+01,4.234420218917325229e+01,2.384980027786971846e+01,-7.634606202868254865e-01,6.621955575722285325e-02,1.500000000000000000e+00
-8.865845725497575813e+01,4.280369377951314647e+01,2.342631111615026640e+01,-7.274651532081197747e-01,5.050873252816995285e-02,1.500000000000000000e+00
-8.803410197696641148e+01,4.327596718333642656e+01,2.301789669541258831e+01,-6.998780610608166253e-01,3.788045624838425746e-02,1.500000000000000000e+00
-8.740974669895709326e+01,4.375782804074192711e+01,2.262072313276951263e+01,-6.801200450994808744e-01,2.564166643312200053e-02,1.500000000000000000e+00
-8.678539142094774661e+01,4.424611139029443052e+01,2.223134262177868692e+01,-6.673171544976719272e-01,1.534782762535849381e-02,1.500000000000000000e+00
-8.616103614293839996e+01,4.473785286785910387e+01,2.184685418882847685e+01,-6.609602088721071578e-01,5.014844299373474000e-03,1.500000000000000000e+00
-8.553668086492908174e+01,4.523085981152807733e+01,2.146387843087273239e+01,-6.609423238887284224e-01,-4.806452223878312710e-03,1.500000000000000000e+00
-8.491232558691973509e+01,4.572274066943666782e+01,2.107940655990798362e+01,-6.669429766536085769e-01,-1.441441891589230993e-02,1.500000000000000000e+00
-8.428797030891038844e+01,4.621115872318378592e+01,2.069050807688429927e+01,-6.789745140720826466e-01,-2.439409652809447146e-02,1.500000000000000000e+00
-8.366361503090104179e+01,4.669356778700667832e+01,2.029420720537201817e+01,-6.975852512420048779e-01,-3.522898977868257203e-02,1.500000000000000000e+00
-8.303925975289172356e+01,4.716720856469261491e+01,1.988733541753029499e+01,-7.229704348624286236e-01,-4.607630842912871505e-02,1.500000000000000000e+00
-8.241490447488237692e+01,4.762899036449972812e+01,1.946666074270715896e+01,-7.563140795703124919e-01,-6.104717297426332651e-02,1.500000000000000000e+00
-8.179054919687303027e+01,4.807408035465327600e+01,1.902899492117132141e+01,-7.992889125962816532e-01,-7.667747211568302912e-02,1.500000000000000000e+00
-8.116619391886371204e+01,4.849798090704984332e+01,1.857029044916349036e+01,-8.517328260153431696e-01,-9.022389861268433064e-02,1.500000000000000000e+00
-8.054183864085436539e+01,4.889533011871572654e+01,1.808849000020378739e+01,-9.118708130977257742e-01,-1.024633242895457153e-01,1.500000000000000000e+00
-7.991748336284501875e+01,4.926057972843870658e+01,1.758293359209225315e+01,-9.797327741794352729e-01,-1.147148106378407806e-01,1.500000000000000000e+00
-7.929312808483567210e+01,4.958955870281079825e+01,1.705134872711677829e+01,-1.054568787114851025e+00,-1.248701256294328793e-01,1.500000000000000000e+00
-7.866877280682635387e+01,4.987528301529410157e+01,1.649732995098280242e+01,-1.135887380402469615e+00,-1.361037943302822462e-01,1.500000000000000000e+00
-7.804441752881700722e+01,5.011350074822946965e+01,1.592048696613099779e+01,-1.222914140556646378e+00,-1.414844054269024376e-01,1.500000000000000000e+00
-7.742006225080766058e+01,5.029984966412538228e+01,1.532506636020607083e+01,-1.312474237139140909e+00,-1.455359791175324935e-01,1.500000000000000000e+00
-7.679570697279834235e+01,5.043141972927710270e+01,1.471590449246029308e+01,-1.403256728281662591e+00,-1.409769137730775834e-01,1.500000000000000000e+00
-7.617135169478899570e+01,5.050924272258945535e+01,1.409713604802137077e+01,-1.486581225890778013e+00,-1.263071738220066520e-01,1.500000000000000000e+00
-7.554699641677964905e+01,5.053809833419914099e+01,1.347230488240330359e+01,-1.561323841126884604e+00,-1.135154011592430096e-01,1.500000000000000000e+00
-7.492264113877030240e+01,5.052219381905867834e+01,1.284889915041910058e+01,-1.630882011294270795e+00,-1.096663925221058739e-01,1.500000000000000000e+00
-7.429828586076098418e+01,5.046354686915140775e+01,1.222694085722866930e+01,-1.698435865931628763e+00,-1.067211908133447185e-01,1.500000000000000000e+00
-7.367393058275163753e+01,5.036380196036130030e+01,1.161083331463929014e+01,-1.763476507266216631e+00,-1.005986531003446594e-01,1.500000000000000000e+00
-7.304957530474229088e+01,5.022555425718380917e+01,1.100206563198064025e+01,-1.823961382041258572e+00,-9.321568029464495642e-02,1.500000000000000000e+00
-7.242522002673297266e+01,5.005200875897295987e+01,1.040207459331930018e+01,-1.880153668176051118e+00,-8.777579279075511942e-02,1.500000000000000000e+00
-7.180086474872362601e+01,4.984584811888871769e+01,9.812805440999646578e+00,-1.934335432264135290e+00,-8.584965276943605506e-02,1.500000000000000000e+00
-7.117650947071427936e+01,4.960838709051964912e+01,9.235403991234019117e+00,-1.987448903593440397e+00,-8.435176920092020414e-02,1.500000000000000000e+00
-7.055215419270493271e+01,4.934050069268565153e+01,8.671013737647312425e+00,-2.040685117685112182e+00,-8.630544470545856162e-02,1.500000000000000000e+00
-6.992779891469561449e+01,4.904287266190146966e+01,8.122408034191666459e+00,-2.095332312858950274e+00,-8.884733070371353403e-02,1.500000000000000000e+00
-6.930344363668626784e+01,4.871503928944988360e+01,7.590782627103934921e+00,-2.151734763138684947e+00,-9.184926450632467654e-02,1.500000000000000000e+00
-6.867908835867692119e+01,4.835728734087712155e+01,7.078901091160516579e+00,-2.210203858777101793e+00,-9.546669732275422926e-02,1.500000000000000000e+00
-6.805473308066757454e+01,4.797022643165543343e+01,6.589939895396824454e+00,-2.271016094646084227e+00,-9.966839791034937113e-02,1.500000000000000000e+00
-6.743037780265825631e+01,4.755275387430295098e+01,6.125186378970868262e+00,-2.334793593997201988e+00,-1.045031737942651168e-01,1.500000000000000000e+00
-6.680602252464890967e+01,4.710660342091004793e+01,5.689358621793597415e+00,-2.401510941267935628e+00,-1.093902473433627509e-01,1.500000000000000000e+00
-6.618166724663956302e+01,4.663238250506179838e+01,5.284651352999197194e+00,-2.467500243004786320e+00,-9.933877740723390248e-02,1.500000000000000000e+00
-6.555731196863024479e+01,4.613330291270378325e+01,4.909556413304713374e+00,-2.525246906909881517e+00,-8.566858165115473489e-02,1.500000000000000000e+00
-6.493295669062089814e+01,4.561480521423004575e+01,4.561650095631703650e+00,-2.574583538546690420e+00,-7.243532177772070424e-02,1.500000000000000000e+00
-6.430860141261155150e+01,4.508137364100807076e+01,4.237711247246950919e+00,-2.615763305752047074e+00,-5.958042855681670164e-02,1.500000000000000000e+00
-6.368424613460220485e+01,4.453544978233926344e+01,3.933402938031458351e+00,-2.649062864680595375e+00,-4.634715380984793381e-02,1.500000000000000000e+00
-6.305989085659288662e+01,4.398187876950501618e+01,3.644890356116007979e+00,-2.670835690740579693e+00,-2.343013421723785794e-02,1.500000000000000000e+00
-6.243553557858353997e+01,4.342394404933040875e+01,3.364407609155169787e+00,-2.678338114808675563e+00,-6.048705980906776518e-04,1.500000000000000000e+00
-6.181118030057419332e+01,4.286577784159583615e+01,3.084239430400435467e+00,-2.672654970703817412e+00,1.716130987707460004e-02,1.500000000000000000e+00
-6.118682502256487510e+01,4.231084988454717433e+01,2.798229576819268427e+00,-2.657149931276459043e+00,3.251083171249629505e-02,1.500000000000000000e+00
-6.056246974455552845e+01,4.176205458090217348e+01,2.501192384483601483e+00,-2.632877271280730014e+00,3.905839359127587923e-02,1.500000000000000000e+00
-5.993811446654618180e+01,4.122030642282344104e+01,2.191473677563617439e+00,-2.613152284736059983e+00,2.416508250409057229e-02,1.500000000000000000e+00
-5.931375918853683515e+01,4.068265999096510654e+01,1.873240828824405346e+00,-2.602692758361563996e+00,9.335855948495206530e-03,1.500000000000000000e+00
-5.868940391052751693e+01,4.014664533449415273e+01,1.552465768014735348e+00,-2.604823610105228227e+00,-1.737104117482066515e-02,1.500000000000000000e+00
-5.806504863251817028e+01,3.960741143128875308e+01,1.237663807220529710e+00,-2.624459362936750750e+00,-4.557830666398032804e-02,1.500000000000000000e+00
-5.744069335450882363e+01,3.905896938597332735e+01,9.380078542738937708e-01,-2.661060055111208911e+00,-6.914694124966337674e-02,1.500000000000000000e+00
-5.681633807649950541e+01,3.849831927317768532e+01,6.623786409126278807e-01,-2.710305808690074869e+00,-8.863487781464471360e-02,1.500000000000000000e+00
-5.619198279849015876e+01,3.792476099623715413e+01,4.188050208976323296e-01,-2.771731414722300002e+00,-1.073811068538990388e-01,1.500000000000000000e+00
-5.556762752048081211e+01,3.733455836973431019e+01,2.132240929617353897e-01,-2.842229356045622879e+00,-1.182652266236227517e-01,1.500000000000000000e+00
-5.494327224247149388e+01,3.673229209760690139e+01,5.214903674397167177e-02,-2.919449372598356796e+00,-1.293863548076703840e-01,1.500000000000000000e+00
-5.431891696446211881e+01,3.611942868315530575e+01,-6.048493567609836141e-02,-2.999522370446487507e+00,-1.244750155524802226e-01,1.500000000000000000e+00
-5.369456168645280059e+01,3.549857997447151092e+01,-1.253663495050125753e-01,-3.074497233662258466e+00,-1.157123087288045582e-01,1.500000000000000000e+00
-5.307020640844348236e+01,3.487485510016584556e+01,-1.453116629007938365e-01,-3.143419791516741668e+00,-1.025980023770546173e-01,1.500000000000000000e+00
-5.244585113043410729e+01,3.425137754446475213e+01,-1.254147305741423191e-01,-3.201660996885100197e+00,-8.425181999160893942e-02,1.500000000000000000e+00
-5.182149585242478906e+01,3.362792261744969124e+01,-7.255304202555808157e-02,-3.248888032754628341e+00,-6.716492583039451736e-02,1.500000000000000000e+00
-5.119714057441547084e+01,3.300900103413074760e+01,6.447204922138849437e-03,-3.286920721353797425e+00,-5.479051797123998813e-02,1.500000000000000000e+00
-5.057278529640609577e+01,3.239245650610364180e+01,1.066895924843338783e-01,-3.317363638925936442e+00,-4.273434414372506013e-02,1.500000000000000000e+00
-4.994843001839677754e+01,3.177881055953407241e+01,2.234082413393751188e-01,-3.340693454989651201e+00,-3.247962708559092720e-02,1.500000000000000000e+00
-4.932407474038745931e+01,3.116794090611912438e+01,3.524944933192201146e-01,-3.358006556417782562e+00,-2.297629089684396705e-02,1.500000000000000000e+00
-4.869971946237808424e+01,3.055913520405618655e+01,4.902998737473949209e-01,-3.369452074303787015e+00,-1.427300901862798080e-02,1.500000000000000000e+00
-4.807536418436876602e+01,2.995146839425876806e+01,6.336199688022481347e-01,-3.376277990895380832e+00,-7.587441868775072172e-03,1.500000000000000000e+00
-4.745100890635939095e+01,2.934450692786667858e+01,7.798117847308198014e-01,-3.378923055954971666e+00,-8.860648052209447100e-04,1.500000000000000000e+00
-4.682665362835007272e+01,2.873792167814381671e+01,9.261927147929784887e-01,-3.376986711616943637e+00,7.255475868268281871e-03,1.500000000000000000e+00
-4.620229835034075450e+01,2.813027297006936323e+01,1.069921940827758933e+00,-3.369865310187956986e+00,1.554301095514313072e-02,1.500000000000000000e+00
-4.557794307233137943e+01,2.752124787214926727e+01,1.207712848072178158e+00,-3.357217937972126975e+00,2.620167295038504721e-02,1.500000000000000000e+00
-4.495358779432206120e+01,2.691015395100207996e+01,1.335457416131255348e+00,-3.336745268541747578e+00,3.938677819581881678e-02,1.500000000000000000e+00
-4.432923251631274297e+01,2.629571136007669097e+01,1.448203332034795565e+00,-3.308007319910950983e+00,5.283316094602632379e-02,1.500000000000000000e+00
-4.370487723830336790e+01,2.567738674993918480e+01,1.540521305329505486e+00,-3.269884989352457083e+00,6.924867675356466412e-02,1.500000000000000000e+00
-4.308052196029404968e+01,2.505694973795353775e+01,1.605857821184114798e+00,-3.221350597484361700e+00,8.646705428774459357e-02,1.500000000000000000e+00
-4.245616668228473145e+01,2.443187806636017356e+01,1.637581042057597802e+00,-3.161065948561635253e+00,1.071670233994237859e-01,1.500000000000000000e+00
-4.183181140427535638e+01,2.380768093022766507e+01,1.627339529058382972e+00,-3.086833264319523096e+00,1.309245548567084250e-01,1.500000000000000000e+00
-4.120745612626603815e+01,2.318806315494415315e+01,1.566388063169549483e+00,-2.998059736338106518e+00,1.507324511125966715e-01,1.500000000000000000e+00
-4.058310084825671993e+01,2.257509298987877955e+01,1.447490078034660010e+00,-2.900959404334100711e+00,1.601674224042069217e-01,1.500000000000000000e+00
-3.995874557024734486e+01,2.197824983538119170e+01,1.268403216129044164e+00,-2.798281851033173950e+00,1.690596967205895973e-01,1.500000000000000000e+00
-3.933439029223802663e+01,2.140374559044547809e+01,1.029538354982695303e+00,-2.698766588934899957e+00,1.506365904955755119e-01,1.500000000000000000e+00
-3.871003501422865156e+01,2.085164007750734783e+01,7.364324078828755615e-01,-2.610143277426915986e+00,1.331240400890978670e-01,1.500000000000000000e+00
-3.808567973621933334e+01,2.032675152166132548e+01,3.988589341044667114e-01,-2.531096191916149429e+00,1.218514734458647497e-01,1.500000000000000000e+00
-3.746132445821001511e+01,1.982886661333500555e+01,2.216744142278260360e-02,-2.457493634838032293e+00,1.141020026144662081e-01,1.500000000000000000e+00
-3.683696918020064004e+01,1.935867524129955086e+01,-3.894152152734829953e-01,-2.388530786032793785e+00,1.045988314558771448e-01,1.500000000000000000e+00
-3.621261390219132181e+01,1.891694326681443883e+01,-8.299153425690499741e-01,-2.328334134706208758e+00,8.842129039495011389e-02,1.500000000000000000e+00
-3.558825862418200359e+01,1.849945030077410379e+01,-1.294975953702868887e+00,-2.277993121294298540e+00,7.278158021383270004e-02,1.500000000000000000e+00
-3.496390334617262852e+01,1.810409832122215690e+01,-1.777984641700558477e+00,-2.236877067579852607e+00,5.909267894871282623e-02,1.500000000000000000e+00
-3.433954806816331029e+01,1.772666757920292468e+01,-2.275474222060043683e+00,-2.204161734415627905e+00,4.572292013312406755e-02,1.500000000000000000e+00
-3.371519279015399206e+01,1.736354876262974045e+01,-2.783670314176784011e+00,-2.179422774655418671e+00,3.438001416948555100e-02,1.500000000000000000e+00
-3.309083751214461699e+01,1.701154571822470629e+01,-3.299410525655072757e+00,-2.160971441203602517e+00,2.471591788584160884e-02,1.500000000000000000e+00
-3.246648223413529877e+01,1.666767677987055407e+01,-3.820317871386361475e+00,-2.148545294691140306e+00,1.546551973710968628e-02,1.500000000000000000e+00
-3.184212695612598054e+01,1.632876258201783770e+01,-4.344917234899122072e+00,-2.140896141784278228e+00,9.023127394771436605e-03,1.500000000000000000e+00
-3.121777167811660547e+01,1.599300491040785666e+01,-4.871110140123461107e+00,-2.137281378231822515e+00,2.555323447896555751e-03,1.500000000000000000e+00
-3.059341640010728725e+01,1.565802266859624758e+01,-5.397996319429541501e+00,-2.137504375672187429e+00,-3.030719930437618739e-03,1.500000000000000000e+00
-2.996906112209791218e+01,1.532205924514603090e+01,-5.924226312907237002e+00,-2.141039838051271182e+00,-8.295518396525385432e-03,1.500000000000000000e+00
-2.934470584408859395e+01,1.498339348025892903e+01,-6.448679616085270183e+00,-2.147870823781519611e+00,-1.364077277596866498e-02,1.500000000000000000e+00
-2.872035056607927572e+01,1.464023159444845668e+01,-6.970285392368591459e+00,-2.158105168439998778e+00,-1.914313135251979534e-02,1.500000000000000000e+00
-2.809599528806990065e+01,1.429088309424288994e+01,-7.487718510515036563e+00,-2.171774951011616217e+00,-2.464645912217548751e-02,1.500000000000000000e+00
-2.747164001006058243e+01,1.393358965604411459e+01,-7.999795617013314875e+00,-2.188748508323447695e+00,-2.970312888130265463e-02,1.500000000000000000e+00
-2.684728473205126420e+01,1.356690671304400553e+01,-8.505094718958359223e+00,-2.208871726327055640e+00,-3.476307992745731462e-02,1.500000000000000000e+00
-2.622292945404188913e+01,1.318931109388618239e+01,-9.002355021572697069e+00,-2.232180039240849290e+00,-3.994710707328459620e-02,1.500000000000000000e+00
-2.559857417603257090e+01,1.279944300762948117e+01,-9.490024796756385328e+00,-2.258777374899695545e+00,-4.525654685756508311e-02,1.500000000000000000e+00
-2.497421889802325268e+01,1.239603047565799621e+01,-9.966395186172489318e+00,-2.288675376598161115e+00,-5.027403533282474857e-02,1.500000000000000000e+00
-2.434986362001387761e+01,1.197787184259769155e+01,-1.042996139403791922e+01,-2.321180682663253947e+00,-5.386113063113045357e-02,1.500000000000000000e+00
-2.372550834200455938e+01,1.154434063503711272e+01,-1.087922952328613135e+01,-2.355934767662459350e+00,-5.746400233499684290e-02,1.500000000000000000e+00
-2.310115306399524115e+01,1.109523924754770796e+01,-1.131229386995965314e+01,-2.393423701113334801e+00,-6.312515860449116611e-02,1.500000000000000000e+00
-2.247679778598586608e+01,1.062913824354060921e+01,-1.172759448912600000e+01,-2.434743006875407900e+00,-6.920864210039905096e-02,1.500000000000000000e+00
-2.185244250797654786e+01,1.014574557055199833e+01,-1.212223717032938808e+01,-2.479603031932119173e+00,-7.373531794468407563e-02,1.500000000000000000e+00
-2.122808722996717279e+01,9.645033425921049286e+00,-1.249405318843712109e+01,-2.526380781946352627e+00,-7.625459802213166438e-02,1.500000000000000000e+00
-2.060373195195785456e+01,9.125512540679768136e+00,-1.284272584976614517e+01,-2.574870955940575357e+00,-7.874477102941504492e-02,1.500000000000000000e+00
-1.997937667394853634e+01,8.590992447137070442e+00,-1.316355086448844958e+01,-2.628781677762772162e+00,-9.430359882986112663e-02,1.500000000000000000e+00
-1.935502139593916127e+01,8.037406760139504058e+00,-1.345293724720109729e+01,-2.692724272412852393e+00,-1.104478154203563378e-01,1.500000000000000000e+00
-1.873066611792984304e+01,7.464293680267661379e+00,-1.370386201458652131e+01,-2.766584317618615785e+00,-1.250499485813481582e-01,1.500000000000000000e+00
-1.810631083992052481e+01,6.873995439787543127e+00,-1.390891316347848417e+01,-2.849629125864833412e+00,-1.412255813022527950e-01,1.500000000000000000e+00
-1.748195556191114974e+01,6.268448116704042228e+00,-1.406090666443168935e+01,-2.943767769350756680e+00,-1.613818303684313726e-01,1.500000000000000000e+00
-1.685760028390183152e+01,5.645236132698308040e+00,-1.415124189794019216e+01,-3.054867764269820540e+00,-1.932788746768073218e-01,1.500000000000000000e+00
-1.623324500589251329e+01,5.027544023891638680e+00,-1.416533818159519953e+01,-3.187151272758216081e+00,-2.365921463979597517e-01,1.500000000000000000e+00
-1.560888972788313822e+01,4.402932104031108906e+00,-1.408706494293650735e+01,-3.349850603909036550e+00,-2.801995131796469196e-01,1.500000000000000000e+00
-1.498453444987381999e+01,3.811350572008217252e+00,-1.390406781421117799e+01,-3.538216319084870776e+00,-3.271264091006776953e-01,1.500000000000000000e+00
-1.436017917186450177e+01,3.271555116234291738e+00,-1.360971573510879473e+01,-3.741342886398427048e+00,-3.126278721463551791e-01,1.500000000000000000e+00
-1.373582389385512670e+01,2.791949734542055861e+00,-1.321207816749492636e+01,-3.921275582993521525e+00,-2.645432412490992813e-01,1.500000000000000000e+00
-1.311146861584580847e+01,2.383865660398289510e+00,-1.274045520154096245e+01,-4.071617752705259718e+00,-2.130425680125825061e-01,1.500000000000000000e+00
-1.248711333783643340e+01,2.042961684070813799e+00,-1.222046542036252603e+01,-4.187096890813633898e+00,-1.603701888262633601e-01,1.500000000000000000e+00
-1.186275805982711518e+01,1.751645173560374635e+00,-1.165984958348831668e+01,-4.274941497142772384e+00,-1.205284909511368102e-01,1.500000000000000000e+00
-1.123840278181779695e+01,1.507664317372193086e+00,-1.108679301107132886e+01,-4.342294566963274427e+00,-9.621390649621845703e-02,1.500000000000000000e+00
-1.061404750380842188e+01,1.297638288701548293e+00,-1.049738927551100076e+01,-4.395616242540876684e+00,-7.462823325012676867e-02,1.500000000000000000e+00
-9.989692225799103653e+00,1.115440379515831415e+00,-9.898304286615708492e+00,-4.437215820561279500e+00,-5.990062186108841696e-02,1.500000000000000000e+00
-9.365336947789785427e+00,9.562596912389474957e-01,-9.294477000747439988e+00,-4.470762803003475838e+00,-4.752234557719483415e-02,1.500000000000000000e+00
-8.740981669780410357e+00,8.152749043585135746e-01,-8.687097751317654826e+00,-4.496749233668133172e+00,-3.783533890270923683e-02,1.500000000000000000e+00
-8.116626391771092131e+00,6.885740175316086287e-01,-8.074797216926649313e+00,-4.519695226109887720e+00,-3.552236143876304902e-02,1.500000000000000000e+00
-7.492271113761773904e+00,5.758815137042162524e-01,-7.462057202806443357e+00,-4.541056585495971909e+00,-3.302027251534044722e-02,1.500000000000000000e+00
-6.867915835752398834e+00,4.755722676043694919e-01,-6.845571611824484926e+00,-4.560842311773445346e+00,-3.030397831491653607e-02,1.500000000000000000e+00
-6.243560557743080608e+00,3.870087751941758691e-01,-6.227773321360368541e+00,-4.578872577783178244e+00,-2.745563295139019297e-02,1.500000000000000000e+00
-5.619205279733762382e+00,3.090696378472853612e-01,-5.608633004998332616e+00,-4.595281389393201188e+00,-2.581181118717829417e-02,1.500000000000000000e+00
-4.994850001724387312e+00,2.411089490769203481e-01,-4.988018603470936618e+00,-4.611333397625806185e+00,-2.560661181478771434e-02,1.500000000000000000e+00
-4.370494723715069085e+00,1.830765563652938244e-01,-4.366384637771400179e+00,-4.627247064856638836e+00,-2.520065715303824311e-02,1.500000000000000000e+00
-3.746139445705694015e+00,1.347337429972184641e-01,-3.744013457603936335e+00,-4.642248572473353541e+00,-2.286317343604178653e-02,1.500000000000000000e+00
-3.121784167696375789e+00,9.526875817639937627e-02,-3.120841763493910737e+00,-4.655797627272294292e+00,-2.053580916978107324e-02,1.500000000000000000e+00
-2.497428889687057563e+00,6.382723227392515797e-02,-2.497275437506805584e+00,-4.668078178023688629e+00,-1.905904872387609306e-02,1.500000000000000000e+00
-1.873073611677682493e+00,3.981041692498915596e-02,-1.873374595698719336e+00,-4.679634106678060235e+00,-1.795908427258149920e-02,1.500000000000000000e+00
-1.248718333668364266e+00,2.278453734502520686e-02,-1.249225035338838774e+00,-4.690411309735881495e+00,-1.588657002249993164e-02,1.500000000000000000e+00
-6.243630556590460401e-01,1.188385425121027406e-02,-6.249720338775964779e-01,-4.699004366605135985e+00,-1.163991744210036809e-02,1.500000000000000000e+00
0.000000000000000000e+00,5.520048293988362789e-03,-6.414105331839227127e-04,-4.704946534865209529e+00,-7.394720450576391761e-03,1.500000000000000000e+00
6.243552780093385435e-01,1.952236907056776466e-03,6.237010104135056743e-01,-4.708360371883681950e+00,-5.422151878410719217e-03,1.500000000000000000e+00
1.248710556018677087e+00,4.989621136222238641e-04,1.248052621124814410e+00,-4.711770563229785935e+00,-5.501671692860303498e-03,1.500000000000000000e+00
1.873065834028015519e+00,1.159618155427183557e-03,1.872397207257203933e+00,-4.714952768420480389e+00,-3.907926323117197863e-03,1.500000000000000000e+00
2.497421112037354174e+00,3.322581560213976135e-03,2.496743846923488608e+00,-4.716434515905596925e+00,-8.387405618699009030e-04,1.500000000000000000e+00
3.121776390046692828e+00,5.812611568014499665e-03,3.121110049863104141e+00,-4.716000705789301861e+00,2.218803718334621481e-03,1.500000000000000000e+00
3.746131668056031039e+00,7.440934767322554197e-03,3.745453813706643320e+00,-4.713682338459778798e+00,5.207687320400332907e-03,1.500000000000000000e+00
4.370486946065369693e+00,7.039221846287859255e-03,4.369816318283143097e+00,-4.709497826524837727e+00,8.196343072592827614e-03,1.500000000000000000e+00
4.994842224074708348e+00,3.453786242457402168e-03,4.994158731629125825e+00,-4.703519864487512692e+00,1.087680766964427802e-02,1.500000000000000000e+00
5.619197502084047002e+00,-4.371073823212770146e-03,5.618463644668131529e+00,-4.695923519818310687e+00,1.345664149553778277e-02,1.500000000000000000e+00
6.243552780093385657e+00,-1.744454994702725886e-02,6.242676831242639501e+00,-4.686665343778826376e+00,1.649287836229654941e-02,1.500000000000000000e+00
6.867908058102724311e+00,-3.696635230065437733e-02,6.866710595174966514e+00,-4.675165684056735493e+00,2.034487118091707694e-02,1.500000000000000000e+00
7.492263336112062078e+00,-6.441447523432536348e-02,7.490477472614657906e+00,-4.661260816026810971e+00,2.419396479479734088e-02,1.500000000000000000e+00
8.116618614121401620e+00,-1.012208493266512632e-01,8.113685716138746784e+00,-4.645231594554759980e+00,2.713430368891022251e-02,1.500000000000000000e+00
8.740973892130739387e+00,-1.485848770291080811e-01,8.736252887515988164e+00,-4.627377748935005641e+00,3.005541916185189288e-02,1.500000000000000000e+00
9.365329170140078929e+00,-2.076636969818941580e-01,9.357792094023203333e+00,-4.607338766624272886e+00,3.497646327799889404e-02,1.500000000000000000e+00
9.989684448149416696e+00,-2.803156034680165942e-01,9.977876042090548125e+00,-4.583508940364325213e+00,4.136179654660915306e-02,1.500000000000000000e+00
1.061403972615875446e+01,-3.689612180522203744e-01,1.059592777345626047e+01,-4.555715261607296007e+00,4.732528539870422407e-02,1.500000000000000000e+00
1.123839500416809400e+01,-4.757511864699572879e-01,1.121105833957034470e+01,-4.524831110681152069e+00,5.162308663891354565e-02,1.500000000000000000e+00
1.186275028217743177e+01,-6.023134289113974971e-01,1.182243582428488260e+01,-4.491233756374691133e+00,5.600866801597233907e-02,1.500000000000000000e+00
1.248710556018677131e+01,-7.504294918361902322e-01,1.242919676336218693e+01,-4.453680745171293864e+00,6.516319684712047755e-02,1.500000000000000000e+00
1.311146083819610908e+01,-9.230322058385230788e-01,1.302913234720410074e+01,-4.409731643869172046e+00,7.566081438416032146e-02,1.500000000000000000e+00
1.373581611620544862e+01,-1.123733919321080021e+00,1.362021931087387294e+01,-4.359509964796928649e+00,8.382032615279134957e-02,1.500000000000000000e+00
1.436017139421478639e+01,-1.355087795972166775e+00,1.420018161699051085e+01,-4.305605987813990509e+00,8.887153171754713643e-02,1.500000000000000000e+00
1.498452667222412416e+01,-1.618084802801068145e+00,1.476605562374070146e+01,-4.248494734291562658e+00,9.415200326985241619e-02,1.500000000000000000e+00
1.560888195023346370e+01,-1.914148177015210672e+00,1.531606622775694682e+01,-4.188154493980039916e+00,9.911635016141334686e-02,1.500000000000000000e+00
1.623323722824280324e+01,-2.243369686691862874e+00,1.584620740150723073e+01,-4.124609688557606013e+00,1.045715105271183970e-01,1.500000000000000000e+00
1.685759250625213923e+01,-2.606394877742967076e+00,1.635383903526649263e+01,-4.058436372637682865e+00,1.060893704307840635e-01,1.500000000000000000e+00
1.748194778426147877e+01,-3.002268858593435397e+00,1.683640920481996162e+01,-3.992332115899806411e+00,1.057222746919007639e-01,1.500000000000000000e+00
1.810630306227081832e+01,-3.429012407646034433e+00,1.729173752319093893e+01,-3.926663059598629602e+00,1.028219785522055396e-01,1.500000000000000000e+00
1.873065834028015786e+01,-3.883876626478934835e+00,1.771883864212259851e+01,-3.865317659289762453e+00,9.383199709706903369e-02,1.500000000000000000e+00
1.935501361828949385e+01,-4.363594152268988502e+00,1.811907350716332488e+01,-3.809393212271510620e+00,8.526505054493389857e-02,1.500000000000000000e+00
1.997936889629883339e+01,-4.863400423100071812e+00,1.849269527410106306e+01,-3.758326370354481583e+00,7.851617351673116640e-02,1.500000000000000000e+00
2.060372417430817293e+01,-5.381266102125648487e+00,1.884160821841217270e+01,-3.711309306051983725e+00,7.210971142033761883e-02,1.500000000000000000e+00
2.122807945231750892e+01,-5.914209361552828170e+00,1.916684283512372389e+01,-3.668662811631770992e+00,6.332440818940955618e-02,1.500000000000000000e+00
2.185243473032684847e+01,-6.459533256570126447e+00,1.947075525092898118e+01,-3.632523015635399588e+00,5.246783994574179960e-02,1.500000000000000000e+00
2.247679000833618801e+01,-7.014726238112295675e+00,1.975674055937590978e+01,-3.603057645009217325e+00,4.273342470128789483e-02,1.500000000000000000e+00
2.310114528634552755e+01,-7.577336130285413418e+00,2.002753860306426148e+01,-3.577791758261446020e+00,3.819878689973751906e-02,1.500000000000000000e+00
2.372550056435486354e+01,-8.146172301609892585e+00,2.028480888826538120e+01,-3.555349723197247513e+00,3.370097996036627852e-02,1.500000000000000000e+00
2.434985584236420308e+01,-8.720371628649873585e+00,2.053011221101971273e+01,-3.535857193562001122e+00,2.858491556889328558e-02,1.500000000000000000e+00
2.497421112037354263e+01,-9.298788686132260395e+00,2.076510214004771981e+01,-3.519670694810836942e+00,2.326594304651576767e-02,1.500000000000000000e+00
