s,X,Y,phi,kappa,w
-1.194645383334523672e+02,7.374454420982495151e+01,4.677577440883976578e+01,-2.594248580951225680e+00,1.351572944811706839e-02,1.500000000000000000e+00
-1.188357775981737063e+02,7.320912266898686482e+01,4.644614890595983780e+01,-2.585004210020094728e+00,1.596435147874572871e-02,1.500000000000000000e+00
-1.182070168628950739e+02,7.267704108679306785e+01,4.611116473092400980e+01,-2.574145392772048790e+00,1.857660999821270087e-02,1.500000000000000000e+00
-1.175782561276164415e+02,7.214889007988779213e+01,4.576997683898814273e+01,-2.561642846347389924e+00,2.122116508714186681e-02,1.500000000000000000e+00
-1.169494953923377807e+02,7.162539448539399700e+01,4.542178865839162683e+01,-2.547366887796096879e+00,2.419223584297766627e-02,1.500000000000000000e+00
-1.163207346570591483e+02,7.110720432337257080e+01,4.506564295083540372e+01,-2.531220643586925778e+00,2.716427634920670631e-02,1.500000000000000000e+00
-1.156919739217805159e+02,7.059521589239457739e+01,4.470071761250598286e+01,-2.513138877751524891e+00,3.044450745396645730e-02,1.500000000000000000e+00
-1.150632131865018835e+02,7.009028880422187058e+01,4.432604468520430174e+01,-2.492921556388520532e+00,3.386566237061352375e-02,1.500000000000000000e+00
-1.144344524512232226e+02,6.959342628524295549e+01,4.394067909904465807e+01,-2.470498023477837979e+00,3.776566442621169528e-02,1.500000000000000000e+00
-1.138056917159445902e+02,6.910589294302199903e+01,4.354362121035218536e+01,-2.445234052253739687e+00,4.260160869625784913e-02,1.500000000000000000e+00
-1.131769309806659578e+02,6.862920375024775410e+01,4.313367648964814549e+01,-2.416917689639999534e+00,4.747548687025798797e-02,1.500000000000000000e+00
-1.125481702453872970e+02,6.816478222417963195e+01,4.270956592154544751e+01,-2.385691927532099577e+00,5.182028060255999824e-02,1.500000000000000000e+00
-1.119194095101086646e+02,6.771461752633331344e+01,4.227073114364332440e+01,-2.351717550671700518e+00,5.627901988132188310e-02,1.500000000000000000e+00
-1.112906487748300322e+02,6.728010431625736487e+01,4.181603758313067942e+01,-2.314693295043093180e+00,6.189061211925146050e-02,1.500000000000000000e+00
-1.106618880395513997e+02,6.686371794815535452e+01,4.134487706791170325e+01,-2.273743457738339746e+00,6.838096715431235539e-02,1.500000000000000000e+00
-1.100331273042727389e+02,6.646820580770678077e+01,4.085655890559195313e+01,-2.228800658258657474e+00,7.348964106146455011e-02,1.500000000000000000e+00
-1.094043665689941065e+02,6.609522897844223621e+01,4.035024293289993835e+01,-2.182597976550844532e+00,7.345463001316260288e-02,1.500000000000000000e+00
-1.087756058337154741e+02,6.574623035141188154e+01,3.982754907185523052e+01,-2.136412220770474324e+00,7.352141185567719062e-02,1.500000000000000000e+00
-1.081468450984368133e+02,6.542171924365082702e+01,3.928942104036436689e+01,-2.090683445389258210e+00,7.175034895911940047e-02,1.500000000000000000e+00
-1.075180843631581808e+02,6.512165359874842352e+01,3.873694551698699939e+01,-2.046239639010846822e+00,6.960778220706405339e-02,1.500000000000000000e+00
-1.068893236278795484e+02,6.484606353241738930e+01,3.817230960432322462e+01,-2.004778320109588119e+00,5.737092137662352237e-02,1.500000000000000000e+00
-1.062605628926009160e+02,6.459079740084943921e+01,3.759802396649029532e+01,-1.975648261671506756e+00,3.538217345684958187e-02,1.500000000000000000e+00
-1.056318021573222552e+02,6.434792356851936290e+01,3.701710110625896277e+01,-1.960229135012836910e+00,1.326080552152288962e-02,1.500000000000000000e+00
-1.050030414220436228e+02,6.411011867508425155e+01,3.643507750561013125e+01,-1.959745338433888318e+00,-1.169892097598927531e-02,1.500000000000000000e+00
-1.043742806867649904e+02,6.386798353408630646e+01,3.585469110477729515e+01,-1.974950714659529982e+00,-3.668510415810641301e-02,1.500000000000000000e+00
-1.037455199514863295e+02,6.361241515834846894e+01,3.527919655028507151e+01,-2.004301642415681872e+00,-5.484948768452750645e-02,1.500000000000000000e+00
-1.031167592162076971e+02,6.333756435997962342e+01,3.471375136911428427e+01,-2.043904641969267022e+00,-7.122787651952026955e-02,1.500000000000000000e+00
-1.024879984809290647e+02,6.303772159500937278e+01,3.416129956123490530e+01,-2.093991751342984653e+00,-8.829099230657462549e-02,1.500000000000000000e+00
-1.018592377456504323e+02,6.270732396086216198e+01,3.362583282563862497e+01,-2.155180807095737450e+00,-1.062868846348315049e-01,1.500000000000000000e+00
-1.012304770103717715e+02,6.234307517087123074e+01,3.311521631116162467e+01,-2.227559402000385269e+00,-1.234027923650257430e-01,1.500000000000000000e+00
-1.006017162750931391e+02,6.194080098386853450e+01,3.263281881997645684e+01,-2.303724345840136412e+00,-1.190034949613690690e-01,1.500000000000000000e+00
-9.997295553981450666e+01,6.150312179539115931e+01,3.218133435958994681e+01,-2.377135038604602180e+00,-1.144308988853443287e-01,1.500000000000000000e+00
-9.934419480453584583e+01,6.103498500152681316e+01,3.176301076699119719e+01,-2.446482675179344479e+00,-1.051075083745460909e-01,1.500000000000000000e+00
-9.871543406925721342e+01,6.053948096919523181e+01,3.137590176572359368e+01,-2.509186931048836389e+00,-9.444108861166984614e-02,1.500000000000000000e+00
-9.808667333397858101e+01,6.002138668518863085e+01,3.101860774208925520e+01,-2.565505332987533915e+00,-8.463524992268815772e-02,1.500000000000000000e+00
-9.745791259869994860e+01,5.948576143086683743e+01,3.068986252832547379e+01,-2.615753557730080114e+00,-7.532812679750068574e-02,1.500000000000000000e+00
-9.682915186342128777e+01,5.893445522444246620e+01,3.038647688623499121e+01,-2.660353611457960898e+00,-6.650052574777361170e-02,1.500000000000000000e+00
-9.620039112814265536e+01,5.837147288270864465e+01,3.010665484604283293e+01,-2.699346560647651661e+00,-5.754440516764005448e-02,1.500000000000000000e+00
-9.557163039286402295e+01,5.779865112726551502e+01,2.984734711234151305e+01,-2.732743429258024381e+00,-4.870485376218104678e-02,1.500000000000000000e+00
-9.494286965758536212e+01,5.721803702608954012e+01,2.960571356255691811e+01,-2.761034944160426274e+00,-4.210307835594032794e-02,1.500000000000000000e+00
-9.431410892230672971e+01,5.663133838437059353e+01,2.937959226742946939e+01,-2.785865838322271859e+00,-3.687892460523019972e-02,1.500000000000000000e+00
-9.368534818702809730e+01,5.603968160509095497e+01,2.916718008062936818e+01,-2.807410942378321561e+00,-3.165848497599590278e-02,1.500000000000000000e+00
-9.305658745174946489e+01,5.544372172897524109e+01,2.896651839673627649e+01,-2.825659694963959634e+00,-2.637607802426224224e-02,1.500000000000000000e+00
-9.242782671647080406e+01,5.484469998828423343e+01,2.877582535183634960e+01,-2.840576355822005628e+00,-2.107902748498803949e-02,1.500000000000000000e+00
-9.179906598119217165e+01,5.424304495072196630e+01,2.859311877197121277e+01,-2.852590653318549219e+00,-1.736830162906843542e-02,1.500000000000000000e+00
-9.117030524591353924e+01,5.363947688795728652e+01,2.841700707136316240e+01,-2.862428832642651688e+00,-1.392588794460717164e-02,1.500000000000000000e+00
-9.054154451063487841e+01,5.303439332714341958e+01,2.824618735294747296e+01,-2.870099367209145935e+00,-1.046625777751683875e-02,1.500000000000000000e+00
-8.991278377535624600e+01,5.242817357086457264e+01,2.807934580510606537e+01,-2.875586960587059426e+00,-6.988720458728385487e-03,1.500000000000000000e+00
-8.928402304007761359e+01,5.182123594636732378e+01,2.791517226562082499e+01,-2.878889187912515357e+00,-3.558957010359986486e-03,1.500000000000000000e+00
-8.865526230479898118e+01,5.121392049659689860e+01,2.775237709162803768e+01,-2.880180736540320918e+00,-5.493057440749090411e-04,1.500000000000000000e+00
-8.802650156952032034e+01,5.060654214342060442e+01,2.758978988715607983e+01,-2.879579966083250842e+00,2.460208191510105703e-03,1.500000000000000000e+00
-8.739774083424168793e+01,4.999942561281056186e+01,2.742626603988722778e+01,-2.877087699638874785e+00,5.466707693280703148e-03,1.500000000000000000e+00
-8.676898009896305553e+01,4.939286852610034373e+01,2.726065468134192216e+01,-2.872705646870360230e+00,8.471890496228831613e-03,1.500000000000000000e+00
-8.614021936368439469e+01,4.878720463138165542e+01,2.709181275833374869e+01,-2.866400097866464325e+00,1.178323531136212833e-02,1.500000000000000000e+00
-8.551145862840576228e+01,4.818282598938788652e+01,2.691847748809643548e+01,-2.857775077880678527e+00,1.565226947663092560e-02,1.500000000000000000e+00
-8.488269789312712987e+01,4.758014336658021648e+01,2.673919106563901593e+01,-2.846717307008068243e+00,1.951844061132779889e-02,1.500000000000000000e+00
-8.425393715784849746e+01,4.697975663905828014e+01,2.655258926921068152e+01,-2.833468391045346646e+00,2.261930379731445437e-02,1.500000000000000000e+00
-8.362517642256983663e+01,4.638203220889062806e+01,2.635745077187124608e+01,-2.818272404723806357e+00,2.571604243199412942e-02,1.500000000000000000e+00
-8.299641568729120422e+01,4.578754365012675720e+01,2.615263253783233921e+01,-2.800820021733125831e+00,3.043557123797042616e-02,1.500000000000000000e+00
-8.236765495201257181e+01,4.519711230795657286e+01,2.593647374620465840e+01,-2.779861700281863524e+00,3.623314819585495700e-02,1.500000000000000000e+00
-8.173889421673391098e+01,4.461175962702308340e+01,2.570692244382901848e+01,-2.755280663543077768e+00,4.167738125399737814e-02,1.500000000000000000e+00
-8.111013348145527857e+01,4.403256305894966260e+01,2.546213220691455703e+01,-2.727714605653393409e+00,4.601007211555454418e-02,1.500000000000000000e+00
-8.048137274617664616e+01,4.346080568396760668e+01,2.520074207631257579e+01,-2.697410106625833581e+00,5.040115809382268719e-02,1.500000000000000000e+00
-7.985261201089801375e+01,4.289743934780496915e+01,2.492120481763392448e+01,-2.663967767895135008e+00,5.614941598331267547e-02,1.500000000000000000e+00
-7.922385127561935292e+01,4.234449649689862838e+01,2.462206007887448322e+01,-2.626757714385426379e+00,6.223711981831468731e-02,1.500000000000000000e+00
-7.859509054034072051e+01,4.180368409860195555e+01,2.430154914733929061e+01,-2.585983456414876702e+00,6.655865802864850689e-02,1.500000000000000000e+00
-7.796632980506208810e+01,4.127667952211442781e+01,2.395867817129082411e+01,-2.543335799528931407e+00,6.911005727740957005e-02,1.500000000000000000e+00
-7.733756906978342727e+01,4.076516513100153816e+01,2.359330855904918778e+01,-2.499087213578605304e+00,7.125531122307091070e-02,1.500000000000000000e+00
-7.670880833450479486e+01,4.027038534230144506e+01,2.320550488026508518e+01,-2.454663654630591996e+00,7.008353500990958940e-02,1.500000000000000000e+00
-7.608004759922616245e+01,3.979308860335904541e+01,2.279620751207073326e+01,-2.410929405927904057e+00,6.904177748364334621e-02,1.500000000000000000e+00
-7.545128686394753004e+01,3.933407097217337878e+01,2.236669067540970701e+01,-2.368047619199459053e+00,6.716457408115218686e-02,1.500000000000000000e+00
-7.482252612866886921e+01,3.889353278280979964e+01,2.191811285373741924e+01,-2.326474827649579247e+00,6.508944034950950308e-02,1.500000000000000000e+00
-7.419376539339023680e+01,3.847170477653521203e+01,2.145188458770552131e+01,-2.286321246690371289e+00,6.187637548329395082e-02,1.500000000000000000e+00
-7.356500465811160439e+01,3.806833487385016923e+01,2.096968211985925024e+01,-2.249035589634840626e+00,5.674943926361763341e-02,1.500000000000000000e+00
-7.293624392283294355e+01,3.768231098861362227e+01,2.047324310779408307e+01,-2.214928895370981365e+00,5.179455866220581545e-02,1.500000000000000000e+00
-7.230748318755431114e+01,3.731285738882525038e+01,1.996453032609529643e+01,-2.183197665284327904e+00,4.914785391299997253e-02,1.500000000000000000e+00
-7.167872245227567873e+01,3.695927966157292133e+01,1.944461524528026786e+01,-2.153113456664875525e+00,4.655414150068028223e-02,1.500000000000000000e+00
-7.104996171699704632e+01,3.662104574443105065e+01,1.891460434544033475e+01,-2.124927873064931916e+00,4.260037793124638039e-02,1.500000000000000000e+00
-7.042120098171838549e+01,3.629712050645646571e+01,1.837572426620925015e+01,-2.099627217463909457e+00,3.788190747399011737e-02,1.500000000000000000e+00
-6.979244024643975308e+01,3.598611550941745918e+01,1.782926072256177719e+01,-2.077211012425003389e+00,3.400939360654477162e-02,1.500000000000000000e+00
-6.916367951116112067e+01,3.568692930961941556e+01,1.727623649548709750e+01,-2.056380836859221795e+00,3.224812462428019999e-02,1.500000000000000000e+00
-6.853491877588248826e+01,3.539903738239027575e+01,1.671729848226452475e+01,-2.036655881774749322e+00,3.049948675308236656e-02,1.500000000000000000e+00
-6.790615804060382743e+01,3.512182065404889642e+01,1.615296100363054066e+01,-2.018525785781512205e+00,2.698933635738594988e-02,1.500000000000000000e+00
-6.727739730532519502e+01,3.485421899635604603e+01,1.558399869054038511e+01,-2.002722556572495982e+00,2.327974995933207794e-02,1.500000000000000000e+00
-6.664863657004656261e+01,3.459499095983996142e+01,1.501116352025365330e+01,-1.989049427912884305e+00,2.077132456241183311e-02,1.500000000000000000e+00
-6.601987583476790178e+01,3.434328101076848583e+01,1.443498775345022977e+01,-1.976447461228836744e+00,1.931413647291007132e-02,1.500000000000000000e+00
-6.539111509948926937e+01,3.409858908021397639e+01,1.385580442238354948e+01,-1.964770498638069629e+00,1.765662364560116951e-02,1.500000000000000000e+00
-6.476235436421063696e+01,3.386029081600505464e+01,1.327395889881065294e+01,-1.954549802785201074e+00,1.485408239683265290e-02,1.500000000000000000e+00
-6.413359362893200455e+01,3.362743369378042502e+01,1.268990457563899277e+01,-1.946091096699114509e+00,1.205201839969589558e-02,1.500000000000000000e+00
-6.350483289365334372e+01,3.339903820933209744e+01,1.210409665209613372e+01,-1.939212735808263144e+00,9.999837343725408514e-03,1.500000000000000000e+00
-6.287607215837471131e+01,3.317432987852244963e+01,1.151686048602957335e+01,-1.933499781782745508e+00,8.172339458754030242e-03,1.500000000000000000e+00
-6.224731142309607890e+01,3.295263915805943356e+01,1.092847757703471245e+01,-1.928967961288571509e+00,6.090610420157131950e-03,1.500000000000000000e+00
-6.161855068781741807e+01,3.273319611186737177e+01,1.033925616069664599e+01,-1.925911606096238238e+00,3.631272867852252360e-03,1.500000000000000000e+00
-6.098978995253878566e+01,3.251509672397657624e+01,9.749529219588749740e+00,-1.924401531052913672e+00,1.171788734578396588e-03,1.500000000000000000e+00
-6.036102921726015325e+01,3.229743245502606186e+01,9.159645659437794407e+00,-1.924442073039970058e+00,-1.300740263454869565e-03,1.500000000000000000e+00
-5.973226848198152084e+01,3.207928586417806116e+01,8.569940436976462905e+00,-1.926037246573455430e+00,-3.773294313105297285e-03,1.500000000000000000e+00
-5.910350774670286000e+01,3.185974233660273924e+01,7.980745362973517665e+00,-1.929153535490423454e+00,-6.082631163956937238e-03,1.500000000000000000e+00
-5.847474701142422759e+01,3.163794988659244467e+01,7.392400018594578626e+00,-1.933677125688142873e+00,-8.306378524142808695e-03,1.500000000000000000e+00
-5.784598627614559518e+01,3.141308888746656791e+01,6.805226614673308028e+00,-1.939614339819905720e+00,-1.070858718955407934e-02,1.500000000000000000e+00
-5.721722554086693435e+01,3.118425896201449987e+01,6.219573774154891765e+00,-1.947252538082067108e+00,-1.358734727084625997e-02,1.500000000000000000e+00
-5.658846480558833036e+01,3.095044483949064684e+01,5.635924007128530810e+00,-1.956700790639865239e+00,-1.646697599516863675e-02,1.500000000000000000e+00
-5.595970407030966953e+01,3.071068460585468429e+01,5.054670365336865423e+00,-1.967437779061924630e+00,-1.751376166674348256e-02,1.500000000000000000e+00
-5.533094333503100870e+01,3.046454074428255510e+01,4.476097845535516484e+00,-1.978719632753877189e+00,-1.837270221627557154e-02,1.500000000000000000e+00
-5.470218259975240471e+01,3.021171706584095773e+01,3.900407047369244040e+00,-1.990643457551895867e+00,-1.982999144351269352e-02,1.500000000000000000e+00
-5.407342186447374388e+01,2.995172969046677025e+01,3.327918405708433891e+00,-2.003730877719138714e+00,-2.179980821416330206e-02,1.500000000000000000e+00
-5.344466112919508305e+01,2.968392609605443866e+01,2.759058822117018028e+00,-2.018041097361070069e+00,-2.344435653797342922e-02,1.500000000000000000e+00
-5.281590039391647906e+01,2.940783677690852116e+01,2.194168270481145377e+00,-2.032754025383836094e+00,-2.335661744953445793e-02,1.500000000000000000e+00
-5.218713965863781823e+01,2.912347719895587161e+01,1.633384544443119424e+00,-2.047413602209284367e+00,-2.327396850806232736e-02,1.500000000000000000e+00
-5.155837892335915740e+01,2.883090491268325906e+01,1.076840366542780814e+00,-2.062270401305003720e+00,-2.418970437320337036e-02,1.500000000000000000e+00
-5.092961818808055341e+01,2.852990437570431581e+01,5.248167130506442568e-01,-2.077851157775462809e+00,-2.537154563327422008e-02,1.500000000000000000e+00
-5.030085745280189258e+01,2.822014757814195107e+01,-2.233229018729926754e-02,-2.094077955392389168e+00,-2.579801681712510023e-02,1.500000000000000000e+00
-4.967209671752323175e+01,2.790157574683957620e+01,-5.644013036076670486e-01,-2.110092990884421926e+00,-2.514487517531744862e-02,1.500000000000000000e+00
-4.904333598224462776e+01,2.757446704888021216e+01,-1.101376889853344476e+00,-2.125700375039305978e+00,-2.454509229535141099e-02,1.500000000000000000e+00
-4.841457524696596693e+01,2.723906597756874248e+01,-1.633202551857051876e+00,-2.141248747018417387e+00,-2.491326221991363790e-02,1.500000000000000000e+00
-4.778581451168736294e+01,2.689537564774320089e+01,-2.159708853148243346e+00,-2.157030742189312456e+00,-2.528809686436949214e-02,1.500000000000000000e+00
-4.715705377640870211e+01,2.654338623768618532e+01,-2.680693027887695035e+00,-2.172843064829697468e+00,-2.467907828136114631e-02,1.500000000000000000e+00
-4.652829304113004127e+01,2.618335350401326167e+01,-3.196161659852473136e+00,-2.188013536031865769e+00,-2.357701156695853409e-02,1.500000000000000000e+00
-4.589953230585143729e+01,2.581571332638442229e+01,-3.706242115659938996e+00,-2.202513128236985640e+00,-2.269355699192964274e-02,1.500000000000000000e+00
-4.527077157057277645e+01,2.544082501917733197e+01,-4.211007992494874230e+00,-2.216661594227509635e+00,-2.231170369908162116e-02,1.500000000000000000e+00
-4.464201083529411562e+01,2.505888764104506095e+01,-4.710471381810016567e+00,-2.230571643480422139e+00,-2.193474403511892074e-02,1.500000000000000000e+00
-4.401325010001551163e+01,2.467014112147026594e+01,-5.204637446793388023e+00,-2.244014118990434348e+00,-2.075941824038493935e-02,1.500000000000000000e+00
-4.338448936473685080e+01,2.427497020554512375e+01,-5.693696585957113143e+00,-2.256675734111290854e+00,-1.951584440378387533e-02,1.500000000000000000e+00
-4.275572862945818997e+01,2.387382189838324820e+01,-6.177865487096261710e+00,-2.268620679597822321e+00,-1.864440224460351889e-02,1.500000000000000000e+00
-4.212696789417958598e+01,2.346702427214912134e+01,-6.657293755828916915e+00,-2.280164002646975607e+00,-1.807375144348537591e-02,1.500000000000000000e+00
-4.149820715890092515e+01,2.305480331890296952e+01,-7.132069855992875240e+00,-2.291348432724594542e+00,-1.748644205005201596e-02,1.500000000000000000e+00
-4.086944642362226432e+01,2.263739229095945404e+01,-7.602285895113064740e+00,-2.302129086463581054e+00,-1.680558985591700666e-02,1.500000000000000000e+00
-4.024068568834366033e+01,2.221503473208986179e+01,-8.068066456755941473e+00,-2.312482183882492048e+00,-1.612647407290924637e-02,1.500000000000000000e+00
-3.961192495306499950e+01,2.178796478338068709e+01,-8.529527825139130215e+00,-2.322509040801320701e+00,-1.584512984593608106e-02,1.500000000000000000e+00
-3.898316421778639551e+01,2.135631779205273517e+01,-8.986712071382060074e+00,-2.332413906291010974e+00,-1.566108964581608073e-02,1.500000000000000000e+00
-3.835440348250773468e+01,2.092019058284089539e+01,-9.439622146924483204e+00,-2.342209894188030717e+00,-1.552685051214746509e-02,1.500000000000000000e+00
-3.772564274722907385e+01,2.047966237057913119e+01,-9.888251101070846261e+00,-2.351951398714888786e+00,-1.545984594035102432e-02,1.500000000000000000e+00
-3.709688201195046986e+01,2.003478761351272652e+01,-1.033258317366241918e+01,-2.361651781398270256e+00,-1.542329687570660919e-02,1.500000000000000000e+00
-3.646812127667180903e+01,1.958561232225478221e+01,-1.077255223433205877e+01,-2.371492207728388646e+00,-1.587829611927446191e-02,1.500000000000000000e+00
-3.583936054139314820e+01,1.913206176138777437e+01,-1.120801998039152991e+01,-2.381619456378401445e+00,-1.633520457619285285e-02,1.500000000000000000e+00
-3.521059980611454421e+01,1.867404814000279600e+01,-1.163879983334637558e+01,-2.392137673866840952e+00,-1.727975935616720207e-02,1.500000000000000000e+00
-3.458183907083588338e+01,1.821138547263588237e+01,-1.206457179153230719e+01,-2.403374070261263817e+00,-1.846212885024946931e-02,1.500000000000000000e+00
-3.395307833555722254e+01,1.774381157931333419e+01,-1.248494273644736907e+01,-2.415373433666514469e+00,-1.983879794988799641e-02,1.500000000000000000e+00
-3.332431760027861856e+01,1.727101271409573613e+01,-1.289944597416300809e+01,-2.428416426929294492e+00,-2.164918025184646086e-02,1.500000000000000000e+00
-3.269555686499995772e+01,1.679264276256182953e+01,-1.330745188260789469e+01,-2.442598406790671195e+00,-2.346367345323508227e-02,1.500000000000000000e+00
-3.206679612972129689e+01,1.630829304067132668e+01,-1.370836284926375193e+01,-2.457938564566810147e+00,-2.533639252245351373e-02,1.500000000000000000e+00
-3.143803539444269290e+01,1.581761789081494030e+01,-1.410150771682810067e+01,-2.474459603680877695e+00,-2.721492083636647269e-02,1.500000000000000000e+00
-3.080927465916403207e+01,1.532033563587656211e+01,-1.448615915103088980e+01,-2.492184470836367627e+00,-2.923390794309697199e-02,1.500000000000000000e+00
-3.018051392388542808e+01,1.481604652041292169e+01,-1.486162071846612243e+01,-2.511233260186445992e+00,-3.135979226118124075e-02,1.500000000000000000e+00
-2.955175318860676725e+01,1.430439770773561570e+01,-1.522710505302836204e+01,-2.531645724014965015e+00,-3.398292611516521428e-02,1.500000000000000000e+00
-2.892299245332810642e+01,1.378524212890759060e+01,-1.558132690963442712e+01,-2.554555467231014010e+00,-3.891424772027551188e-02,1.500000000000000000e+00
-2.829423171804950243e+01,1.325717158914075178e+01,-1.592300498997502878e+01,-2.580570911562106051e+00,-4.379446271561179133e-02,1.500000000000000000e+00
-2.766547098277084160e+01,1.272043267881968731e+01,-1.624962659222296679e+01,-2.609937075793842265e+00,-4.992647985511174114e-02,1.500000000000000000e+00
-2.703671024749218077e+01,1.217327734061832167e+01,-1.655948956740649791e+01,-2.643353627586867649e+00,-5.634529986178795496e-02,1.500000000000000000e+00
-2.640794951221357678e+01,1.161536826502089248e+01,-1.684980637210252041e+01,-2.681115523395379174e+00,-6.513999801696561398e-02,1.500000000000000000e+00
-2.577918877693491595e+01,1.104630004143055721e+01,-1.711682236425307480e+01,-2.725922760996406513e+00,-7.745188045241141461e-02,1.500000000000000000e+00
-2.515042804165625512e+01,1.046441195814167102e+01,-1.735600846064823699e+01,-2.778574113532790602e+00,-8.984493356518458151e-02,1.500000000000000000e+00
-2.452166730637765113e+01,9.869260933418386728e+00,-1.756220163899842746e+01,-2.838839413325392247e+00,-1.017990925547441750e-01,1.500000000000000000e+00
-2.389290657109899030e+01,9.263741727345218280e+00,-1.772937846990604882e+01,-2.907034363721033632e+00,-1.155859356290274004e-01,1.500000000000000000e+00
-2.326414583582032947e+01,8.644499594894542227e+00,-1.785233783470061653e+01,-2.986889198180647131e+00,-1.409472639017476936e-01,1.500000000000000000e+00
-2.263538510054172548e+01,8.019452018535600857e+00,-1.791940965780058193e+01,-3.086114901166722380e+00,-1.753937372691959651e-01,1.500000000000000000e+00
-2.200662436526306465e+01,7.393712116036887494e+00,-1.791741525325540252e+01,-3.206581820421326778e+00,-2.034435806017906301e-01,1.500000000000000000e+00
-2.137786362998446066e+01,6.770495915638175433e+00,-1.783588822280703212e+01,-3.337865040021164464e+00,-2.139583867293674002e-01,1.500000000000000000e+00
-2.074910289470579983e+01,6.165534884022660478e+00,-1.767210580554718646e+01,-3.475032680342835523e+00,-2.210333224766373450e-01,1.500000000000000000e+00
-2.012034215942713899e+01,5.589108158510254221e+00,-1.742824934748228216e+01,-3.606185094222391196e+00,-1.981030260183830605e-01,1.500000000000000000e+00
-1.949158142414853501e+01,5.043605990080949120e+00,-1.711236676927857303e+01,-3.724706309346869748e+00,-1.784854974880449585e-01,1.500000000000000000e+00
-1.886282068886987417e+01,4.539503379284163920e+00,-1.673884483745168694e+01,-3.832654644968140456e+00,-1.664945296190429302e-01,1.500000000000000000e+00
-1.823405995359121334e+01,4.075982952570233131e+00,-1.631350070163550825e+01,-3.934574057648724921e+00,-1.578592953544105393e-01,1.500000000000000000e+00
-1.760529921831260936e+01,3.657258556118156978e+00,-1.584477467712941845e+01,-4.030352069330156439e+00,-1.423073495359182539e-01,1.500000000000000000e+00
-1.697653848303394852e+01,3.282203164826499986e+00,-1.534091067678108899e+01,-4.112145123367508148e+00,-1.182742608855021776e-01,1.500000000000000000e+00
-1.634777774775528769e+01,2.944625220624054851e+00,-1.480883653423959423e+01,-4.179571109147179442e+00,-9.656065238294575526e-02,1.500000000000000000e+00
-1.571901701247668370e+01,2.641081411239846854e+00,-1.425877614510197766e+01,-4.234946164703611515e+00,-7.980556937939836670e-02,1.500000000000000000e+00
-1.509025627719802287e+01,2.365128759607944442e+00,-1.369335082587343955e+01,-4.280075225127214722e+00,-6.376984992498381521e-02,1.500000000000000000e+00
-1.446149554191936204e+01,2.112250599266963125e+00,-1.311707770781308824e+01,-4.316768500017225563e+00,-5.437353361028713500e-02,1.500000000000000000e+00
-1.383273480664075805e+01,1.879457153167441330e+00,-1.253304363072975391e+01,-4.348652294557769693e+00,-4.705638688749037846e-02,1.500000000000000000e+00
-1.320397407136209722e+01,1.664088555474106945e+00,-1.194245012739215994e+01,-4.376175771388741254e+00,-4.170542192062753201e-02,1.500000000000000000e+00
-1.257521333608349323e+01,1.464245405932391275e+00,-1.134605083114168345e+01,-4.401724715291919665e+00,-3.952169477121011965e-02,1.500000000000000000e+00
-1.194645260080483240e+01,1.279520980238368022e+00,-1.074566182840232287e+01,-4.425855095595881750e+00,-3.729937660834262841e-02,1.500000000000000000e+00
-1.131769186552617157e+01,1.108823698677327885e+00,-1.014024310542602691e+01,-4.449288110655524875e+00,-3.722937112050218184e-02,1.500000000000000000e+00
-1.068893113024756758e+01,9.524516197421506458e-01,-9.531413264995560297e+00,-4.472669973733365723e+00,-3.715841688040519286e-02,1.500000000000000000e+00
-1.006017039496890675e+01,8.103070300979759999e-01,-8.919051914679807069e+00,-4.495820381555773793e+00,-3.614032640200855184e-02,1.500000000000000000e+00
-9.431409659690245917e+00,6.820875097230385542e-01,-8.303530385781630940e+00,-4.518044372311839751e+00,-3.455223240069788676e-02,1.500000000000000000e+00
-8.802648924411641929e+00,5.672723121797343948e-01,-7.685382866846451222e+00,-4.539281637725903096e+00,-3.312479417976429974e-02,1.500000000000000000e+00
-8.173888189132981097e+00,4.653731546900471971e-01,-7.064970737122519218e+00,-4.559817996897756132e+00,-3.220296664396605363e-02,1.500000000000000000e+00
-7.545127453854320265e+00,3.760485480913600131e-01,-6.442566656133760006e+00,-4.579780412879191687e+00,-3.129400821289881479e-02,1.500000000000000000e+00
-6.916366718575716277e+00,2.989138671540744197e-01,-5.818603191371622074e+00,-4.598723888756174105e+00,-2.876679906628773140e-02,1.500000000000000000e+00
-6.287605983297055445e+00,2.330711453768027075e-01,-5.193291485202154334e+00,-4.615947777529298079e+00,-2.602093643021812647e-02,1.500000000000000000e+00
-5.658845248018394614e+00,1.774764026469198841e-01,-4.566980058394272568e+00,-4.631532913383136218e+00,-2.382125368718104527e-02,1.500000000000000000e+00
-5.030084512739790625e+00,1.312791579240622231e-01,-3.939925646875841458e+00,-4.645990681410541612e+00,-2.216810680560022534e-02,1.500000000000000000e+00
-4.401323777461129794e+00,9.382564749096344858e-02,-3.312274968710077427e+00,-4.659405722315907994e+00,-2.037801571968196959e-02,1.500000000000000000e+00
-3.772563042182525805e+00,6.436966410650048209e-02,-2.684213605789721679e+00,-4.671352573463119384e+00,-1.762361510295254452e-02,1.500000000000000000e+00
-3.143802306903864974e+00,4.187459801392107162e-02,-2.055853763952428803e+00,-4.681568200444363725e+00,-1.487121640667452525e-02,1.500000000000000000e+00
