color,X,Y
yellow,4.63372,20.1713
yellow,4.64615,20.1951
yellow,4.65859,20.2188
yellow,4.67103,20.2426
yellow,4.68346,20.2664
yellow,4.69589,20.2901
yellow,4.70832,20.3139
yellow,4.72074,20.3376
yellow,4.73316,20.3614
yellow,4.74557,20.3852
yellow,4.75798,20.4089
yellow,4.77038,20.4327
yellow,4.78278,20.4565
yellow,4.79517,20.4802
yellow,4.80755,20.504
yellow,4.81993,20.5278
yellow,4.83229,20.5516
