color,X,Y
yellow,21.03,-7.14864
yellow,20.9274,-7.25969
yellow,20.8246,-7.37048
yellow,20.7216,-7.48102
yellow,20.6182,-7.5913
yellow,20.5146,-7.70134
yellow,20.4107,-7.81112
yellow,20.3065,-7.92064
yellow,20.2021,-8.02993
yellow,20.0974,-8.13896
yellow,19.9925,-8.24774
yellow,19.8872,-8.35629
yellow,19.7818,-8.46458
yellow,19.6761,-8.57264
yellow,19.5701,-8.68044
yellow,19.4639,-8.78796
yellow,19.3575,-8.89524
yellow,19.2508,-9.00228
yellow,19.1439,-9.10906
yellow,19.0367,-9.2156
yellow,18.9292,-9.32189
yellow,18.8215,-9.42792
yellow,18.7136,-9.53369
yellow,18.6053,-9.63921
yellow,18.4969,-9.74447
yellow,18.3881,-9.84946
yellow,18.2791,-9.95419
yellow,18.1699,-10.0587
yellow,18.0604,-10.1628
yellow,17.9506,-10.2668
yellow,17.8405,-10.3704
yellow,17.7302,-10.4738
yellow,17.6196,-10.5769
yellow,17.5088,-10.6797
yellow,17.3976,-10.7822
yellow,17.2861,-10.8846
yellow,17.1744,-10.9866
yellow,17.0623,-11.0884
yellow,16.95,-11.1898
yellow,16.8373,-11.2909
yellow,16.7244,-11.3916
yellow,16.6112,-11.4919
yellow,16.4977,-11.5919
yellow,16.3838,-11.6915
yellow,16.2697,-11.7906
yellow,16.1552,-11.8894
yellow,16.0404,-11.9877
yellow,15.9253,-12.0856
yellow,15.8099,-12.183
yellow,15.6941,-12.28
yellow,15.578,-12.3764
yellow,15.4616,-12.4724
yellow,15.3448,-12.5679
yellow,15.2276,-12.6628
yellow,15.1101,-12.7573
yellow,14.9922,-12.8512
yellow,14.8738,-12.9446
yellow,14.7551,-13.0375
yellow,14.636,-13.1298
yellow,14.5165,-13.2217
yellow,14.3965,-13.3129
yellow,14.2761,-13.4037
yellow,14.1553,-13.4939
yellow,14.034,-13.5836
yellow,13.9123,-13.6728
yellow,13.79,-13.7615
yellow,13.6673,-13.8496
yellow,13.5441,-13.9373
yellow,13.4203,-14.0244
yellow,13.296,-14.1111
yellow,13.1712,-14.1972
yellow,13.0458,-14.2828
yellow,12.9199,-14.3679
yellow,12.7934,-14.4526
yellow,12.6679,-14.5356
yellow,12.5425,-14.6177
yellow,12.4165,-14.6992
yellow,12.2899,-14.78
yellow,12.1626,-14.86
yellow,12.0346,-14.9392
yellow,11.9059,-15.0176
yellow,11.7765,-15.0949
yellow,11.6463,-15.1713
yellow,11.5154,-15.2465
yellow,11.3836,-15.3205
yellow,11.251,-15.3933
yellow,11.1175,-15.4648
yellow,10.9831,-15.5348
yellow,10.8478,-15.6034
yellow,10.7116,-15.6704
yellow,10.5744,-15.7358
yellow,10.4363,-15.7995
yellow,10.2971,-15.8614
yellow,10.1569,-15.9215
yellow,10.0141,-15.9803
yellow,9.86922,-16.0374
yellow,9.72344,-16.092
yellow,9.57685,-16.1441
yellow,9.42957,-16.1933
yellow,9.28171,-16.2394
yellow,9.1334,-16.2821
yellow,8.98475,-16.3213
yellow,8.83588,-16.3567
yellow,8.6869,-16.3881
yellow,8.53794,-16.4151
yellow,8.3891,-16.4377
yellow,8.24051,-16.4555
yellow,8.09229,-16.4684
yellow,7.94454,-16.476
yellow,7.79739,-16.4782
yellow,7.65096,-16.4747
yellow,7.50536,-16.4652
yellow,7.36071,-16.4496
yellow,7.2171,-16.4276
yellow,7.07275,-16.3987
yellow,6.92974,-16.3631
yellow,6.78818,-16.3211
yellow,6.6482,-16.2729
yellow,6.50991,-16.2188
yellow,6.37344,-16.1589
yellow,6.2389,-16.0934
yellow,6.10642,-16.0226
yellow,5.97611,-15.9466
yellow,5.84809,-15.8657
yellow,5.72248,-15.7801
yellow,5.59941,-15.6899
yellow,5.47899,-15.5954
yellow,5.36133,-15.4968
yellow,5.24657,-15.3943
yellow,5.13482,-15.2881
yellow,5.0262,-15.1784
yellow,4.92083,-15.0654
yellow,4.8196,-14.9502
yellow,4.72402,-14.8351
yellow,4.63156,-14.7174
yellow,4.5421,-14.5972
yellow,4.45554,-14.4748
yellow,4.37175,-14.3501
yellow,4.29065,-14.2235
yellow,4.21211,-14.0949
yellow,4.13603,-13.9645
yellow,4.0623,-13.8326
yellow,3.9908,-13.6991
yellow,3.92145,-13.5642
yellow,3.85411,-13.4281
yellow,3.78869,-13.2909
yellow,3.72508,-13.1527
yellow,3.66316,-13.0137
yellow,3.60284,-12.874
yellow,3.54399,-12.7337
yellow,3.48652,-12.593
yellow,3.4303,-12.452
yellow,3.37515,-12.3105
yellow,3.3205,-12.1675
yellow,3.26691,-12.0244
yellow,3.21438,-11.8812
yellow,3.16289,-11.7379
yellow,3.11242,-11.5946
yellow,3.06295,-11.4512
yellow,3.01448,-11.3076
yellow,2.96698,-11.164
yellow,2.92043,-11.0202
yellow,2.87483,-10.8764
yellow,2.83016,-10.7324
yellow,2.78639,-10.5883
yellow,2.74352,-10.444
yellow,2.70153,-10.2996
yellow,2.6604,-10.155
yellow,2.62012,-10.0103
yellow,2.58067,-9.86538
yellow,2.54204,-9.72032
yellow,2.5042,-9.57508
yellow,2.46709,-9.4294
yellow,2.43056,-9.28279
yellow,2.39482,-9.13598
yellow,2.35986,-8.98899
yellow,2.32568,-8.84181
yellow,2.29229,-8.69445
yellow,2.25968,-8.54692
yellow,2.22785,-8.3992
yellow,2.19681,-8.25132
yellow,2.16655,-8.10326
yellow,2.13708,-7.95504
yellow,2.10839,-7.80665
yellow,2.08049,-7.6581
yellow,2.05337,-7.50939
yellow,2.02704,-7.36053
yellow,2.00149,-7.21151
yellow,1.97673,-7.06234
yellow,1.95276,-6.91302
yellow,1.92957,-6.76356
yellow,1.90717,-6.61396
yellow,1.88558,-6.46437
yellow,1.86479,-6.31481
yellow,1.84476,-6.16512
yellow,1.82548,-6.01531
yellow,1.80693,-5.86538
yellow,1.78911,-5.71535
yellow,1.77198,-5.56521
yellow,1.75554,-5.41497
yellow,1.73978,-5.26464
yellow,1.72468,-5.11423
yellow,1.71022,-4.96374
yellow,1.6964,-4.81318
yellow,1.68318,-4.66255
yellow,1.67057,-4.51186
yellow,1.65855,-4.36111
yellow,1.6471,-4.21032
yellow,1.6362,-4.05949
yellow,1.62585,-3.90862
yellow,1.61602,-3.75772
yellow,1.6067,-3.6068
yellow,1.59789,-3.45585
yellow,1.58955,-3.30487
yellow,1.58169,-3.15388
yellow,1.57429,-3.00287
yellow,1.56733,-2.85186
yellow,1.5608,-2.70083
yellow,1.5547,-2.54979
yellow,1.549,-2.39875
yellow,1.54369,-2.24769
yellow,1.53876,-2.09662
yellow,1.5342,-1.94555
yellow,1.52999,-1.79447
yellow,1.52613,-1.64339
yellow,1.52259,-1.4923
yellow,1.51936,-1.34121
yellow,1.51644,-1.19011
yellow,1.5138,-1.03901
yellow,1.51145,-0.887906
yellow,1.50935,-0.736802
yellow,1.5075,-0.585698
yellow,1.50589,-0.434557
yellow,1.5045,-0.283409
yellow,1.50332,-0.132261
yellow,1.50235,0.0188871
yellow,1.50156,0.170035
yellow,1.50095,0.321182
yellow,1.5005,0.47233
yellow,1.5002,0.623478
yellow,1.50005,0.774625
yellow,1.50002,0.925773
yellow,1.5001,1.07692
yellow,1.50029,1.22807
yellow,1.50058,1.37922
yellow,1.50094,1.53037
yellow,1.50137,1.68152
yellow,1.50185,1.83267
yellow,1.50238,1.98382
yellow,1.50294,2.13497
yellow,1.50351,2.28612
yellow,1.5041,2.43727
yellow,1.50468,2.58842
yellow,1.50525,2.73957
yellow,1.50578,2.89071
yellow,1.50628,3.04186
yellow,1.50673,3.19301
yellow,1.50712,3.34416
yellow,1.50743,3.49531
yellow,1.50766,3.64646
yellow,1.5078,3.79761
yellow,1.50782,3.94876
yellow,1.50773,4.09991
yellow,1.50751,4.25106
yellow,1.50715,4.40221
yellow,1.50663,4.55336
yellow,1.50595,4.70451
yellow,1.50509,4.85566
yellow,1.50405,5.00681
yellow,1.50281,5.15795
yellow,1.50136,5.3091
yellow,1.49969,5.46024
yellow,1.49778,5.61137
yellow,1.49564,5.7625
yellow,1.49324,5.91363
yellow,1.49058,6.06475
yellow,1.48764,6.21587
yellow,1.48443,6.36698
yellow,1.48091,6.51809
yellow,1.4771,6.66919
yellow,1.47297,6.82028
yellow,1.46852,6.97136
yellow,1.46373,7.12243
yellow,1.4586,7.27349
yellow,1.45312,7.42454
yellow,1.44727,7.57558
yellow,1.44105,7.72661
yellow,1.43444,7.87762
yellow,1.42743,8.02861
yellow,1.42002,8.17959
yellow,1.4122,8.33055
yellow,1.40395,8.48148
yellow,1.39526,8.63238
yellow,1.38613,8.78326
yellow,1.37654,8.93411
yellow,1.36648,9.08494
yellow,1.35595,9.23573
yellow,1.34492,9.38649
yellow,1.3334,9.5372
yellow,1.32137,9.68788
yellow,1.30882,9.83852
yellow,1.29574,9.9891
yellow,1.28212,10.1396
yellow,1.26794,10.2901
yellow,1.25321,10.4406
yellow,1.2379,10.5909
yellow,1.22201,10.7412
yellow,1.20552,10.8915
yellow,1.18844,11.0416
yellow,1.17073,11.1917
yellow,1.15241,11.3418
yellow,1.13344,11.4917
yellow,1.11384,11.6416
yellow,1.09358,11.7914
yellow,1.07268,11.9412
yellow,1.05113,12.0908
yellow,1.02892,12.2403
yellow,1.00606,12.3898
yellow,0.982532,12.5391
yellow,0.958342,12.6883
yellow,0.933485,12.8374
yellow,0.907958,12.9864
yellow,0.881757,13.1353
yellow,0.854879,13.284
yellow,0.827321,13.4326
yellow,0.79908,13.5811
yellow,0.770153,13.7294
yellow,0.740536,13.8776
yellow,0.710226,14.0256
yellow,0.679221,14.1735
yellow,0.647516,14.3213
yellow,0.615106,14.4689
yellow,0.582011,14.6163
yellow,0.548259,14.7636
yellow,0.513876,14.9108
yellow,0.478889,15.0578
yellow,0.443323,15.2047
yellow,0.407204,15.3515
yellow,0.37056,15.4981
yellow,0.333415,15.6446
yellow,0.295796,15.791
yellow,0.257729,15.9373
yellow,0.21924,16.0834
yellow,0.180356,16.2295
yellow,0.141102,16.3755
yellow,0.101506,16.5214
yellow,0.0615914,16.6672
yellow,0.0213863,16.8129
yellow,-0.0190837,16.9586
yellow,-0.0597925,17.1042
yellow,-0.100714,17.2497
yellow,-0.141781,17.395
yellow,-0.183,17.5403
yellow,-0.224338,17.6856
yellow,-0.265761,17.8308
yellow,-0.307235,17.976
yellow,-0.348727,18.1212
yellow,-0.390203,18.2665
yellow,-0.431629,18.4117
yellow,-0.472972,18.557
yellow,-0.514198,18.7024
yellow,-0.555272,18.8478
yellow,-0.596162,18.9933
yellow,-0.636834,19.1389
yellow,-0.677253,19.2846
yellow,-0.717386,19.4304
yellow,-0.7572,19.5763
yellow,-0.796661,19.7224
yellow,-0.835734,19.8687
yellow,-0.874387,20.0151
yellow,-0.912573,20.1616
yellow,-0.950182,20.308
yellow,-0.987233,20.4546
yellow,-1.02366,20.6014
yellow,-1.05939,20.7484
yellow,-1.09435,20.8955
yellow,-1.12848,21.0429
yellow,-1.16172,21.1905
yellow,-1.19398,21.3382
yellow,-1.22521,21.4862
yellow,-1.25534,21.6344
yellow,-1.28429,21.7827
yellow,-1.312,21.9313
yellow,-1.3384,22.0801
yellow,-1.36342,22.2291
yellow,-1.387,22.3783
yellow,-1.40906,22.5277
yellow,-1.42954,22.6773
yellow,-1.44837,22.8271
yellow,-1.46548,22.9772
yellow,-1.48082,23.1276
yellow,-1.49434,23.2786
yellow,-1.50596,23.4299
yellow,-1.51561,23.5812
yellow,-1.52326,23.7327
yellow,-1.52887,23.8841
yellow,-1.53237,24.0356
yellow,-1.53374,24.1871
yellow,-1.53292,24.3385
yellow,-1.52986,24.4897
yellow,-1.52453,24.6409
yellow,-1.51686,24.7918
yellow,-1.50683,24.9424
yellow,-1.49437,25.0929
yellow,-1.47945,25.2429
yellow,-1.46202,25.3927
yellow,-1.44203,25.542
yellow,-1.41943,25.6909
yellow,-1.39419,25.8393
yellow,-1.36624,25.9872
yellow,-1.33558,26.1344
yellow,-1.30222,26.281
yellow,-1.26623,26.427
yellow,-1.22769,26.5725
yellow,-1.18668,26.7173
yellow,-1.14329,26.8615
yellow,-1.09759,27.0052
yellow,-1.04966,27.1482
yellow,-0.999598,27.2907
yellow,-0.947471,27.4325
yellow,-0.893363,27.5737
yellow,-0.837357,27.7144
yellow,-0.779534,27.8543
yellow,-0.719975,27.9937
yellow,-0.658761,28.1325
yellow,-0.595974,28.2706
yellow,-0.531694,28.4081
yellow,-0.466004,28.5449
yellow,-0.398984,28.6811
yellow,-0.330717,28.8167
yellow,-0.261432,28.9513
yellow,-0.191079,29.0852
yellow,-0.119678,29.2186
yellow,-0.047283,29.3514
yellow,0.0260522,29.4836
yellow,0.100274,29.6153
yellow,0.175328,29.7466
yellow,0.251162,29.8773
yellow,0.32772,30.0077
yellow,0.40495,30.1376
yellow,0.482797,30.2672
yellow,0.561208,30.3964
yellow,0.640129,30.5253
yellow,0.719506,30.6539
yellow,0.799285,30.7822
yellow,0.879412,30.9103
yellow,0.959835,31.0382
yellow,1.0405,31.1659
yellow,1.12135,31.2935
yellow,1.20233,31.4209
yellow,1.28364,31.5485
yellow,1.36503,31.6762
yellow,1.44648,31.8037
yellow,1.52798,31.9311
yellow,1.60952,32.0585
yellow,1.69108,32.1858
yellow,1.77267,32.3131
yellow,1.85426,32.4404
yellow,1.93586,32.5676
yellow,2.01744,32.6948
yellow,2.09901,32.822
yellow,2.18055,32.9492
yellow,2.26205,33.0764
yellow,2.3435,33.2036
yellow,2.42489,33.3308
yellow,2.50622,33.4581
yellow,2.58746,33.5854
yellow,2.66862,33.7128
yellow,2.74969,33.8403
yellow,2.83065,33.9678
yellow,2.9115,34.0955
yellow,2.99225,34.2232
yellow,3.07289,34.351
yellow,3.15342,34.4788
yellow,3.23385,34.6068
yellow,3.31418,34.7348
yellow,3.39442,34.8629
yellow,3.47457,34.991
yellow,3.55463,35.1192
yellow,3.63461,35.2475
yellow,3.7145,35.3758
yellow,3.79432,35.5042
yellow,3.87406,35.6326
yellow,3.95373,35.7611
yellow,4.03333,35.8896
yellow,4.11287,36.0182
yellow,4.19234,36.1468
yellow,4.27176,36.2754
yellow,4.35112,36.4041
yellow,4.43043,36.5328
yellow,4.50967,36.6615
yellow,4.58887,36.7903
yellow,4.66802,36.919
yellow,4.74713,37.0478
yellow,4.8262,37.1767
yellow,4.90523,37.3055
yellow,4.98423,37.4344
yellow,5.06319,37.5633
yellow,5.14213,37.6922
yellow,5.22103,37.8211
yellow,5.29991,37.95
yellow,5.37876,38.079
yellow,5.45759,38.2079
yellow,5.5364,38.3369
yellow,5.6152,38.4659
yellow,5.69398,38.5949
yellow,5.77274,38.7239
yellow,5.85149,38.8529
yellow,5.93024,38.9819
yellow,6.00898,39.111
yellow,6.08772,39.24
yellow,6.16645,39.369
yellow,6.24519,39.498
yellow,6.32393,39.6271
yellow,6.40267,39.7561
yellow,6.48143,39.8851
yellow,6.56019,40.0141
yellow,6.63896,40.1431
yellow,6.71775,40.2721
yellow,6.79656,40.4011
yellow,6.87539,40.5301
yellow,6.95424,40.659
yellow,7.03311,40.7879
yellow,7.11201,40.9169
yellow,7.19094,41.0458
yellow,7.2699,41.1746
yellow,7.34889,41.3035
yellow,7.42793,41.4323
yellow,7.507,41.5612
yellow,7.58611,41.6899
yellow,7.66527,41.8187
yellow,7.74447,41.9475
yellow,7.82372,42.0762
yellow,7.90301,42.2048
yellow,7.98235,42.3335
yellow,8.06174,42.4621
yellow,8.14118,42.5907
yellow,8.22067,42.7193
yellow,8.30021,42.8478
yellow,8.37981,42.9763
yellow,8.45946,43.1047
yellow,8.53917,43.2332
yellow,8.61894,43.3616
yellow,8.69876,43.4899
yellow,8.77864,43.6182
yellow,8.85859,43.7465
yellow,8.93859,43.8748
yellow,9.01866,44.003
yellow,9.09879,44.1311
yellow,9.17898,44.2592
yellow,9.25924,44.3873
yellow,9.33957,44.5153
yellow,9.41996,44.6433
yellow,9.50044,44.7712
yellow,9.58099,44.8991
yellow,9.66162,45.027
yellow,9.74233,45.1547
yellow,9.82312,45.2825
yellow,9.904,45.4102
yellow,9.98496,45.5378
yellow,10.066,45.6654
yellow,10.1472,45.7929
yellow,10.2284,45.9204
yellow,10.3098,46.0478
yellow,10.3912,46.1751
yellow,10.4727,46.3024
yellow,10.5544,46.4296
yellow,10.6361,46.5568
yellow,10.718,46.6839
yellow,10.8,46.8109
yellow,10.882,46.9378
yellow,10.9643,47.0647
yellow,11.0467,47.1914
yellow,11.1293,47.318
yellow,11.2121,47.4445
yellow,11.2952,47.5708
yellow,11.3785,47.6969
yellow,11.462,47.8229
yellow,11.5459,47.9487
yellow,11.63,48.0742
yellow,11.7145,48.1995
yellow,11.7993,48.3246
yellow,11.8845,48.4495
yellow,11.9701,48.574
yellow,12.0561,48.6983
yellow,12.1425,48.8223
yellow,12.2294,48.946
yellow,12.3167,49.0693
yellow,12.4045,49.1923
yellow,12.4928,49.315
yellow,12.5817,49.4373
yellow,12.671,49.5592
yellow,12.7609,49.6808
yellow,12.8512,49.8019
yellow,12.9421,49.9227
yellow,13.0336,50.043
yellow,13.1256,50.163
yellow,13.2181,50.2825
yellow,13.3112,50.4016
yellow,13.4049,50.5202
yellow,13.4991,50.6384
yellow,13.5939,50.7561
yellow,13.6892,50.8734
yellow,13.7852,50.9902
yellow,13.8817,51.1065
yellow,13.9789,51.2223
yellow,14.0766,51.3376
yellow,14.1749,51.4524
yellow,14.2739,51.5666
yellow,14.3734,51.6803
yellow,14.4736,51.7935
yellow,14.5743,51.9061
yellow,14.6757,52.0182
yellow,14.7777,52.1297
yellow,14.8803,52.2407
yellow,14.9835,52.3512
yellow,15.0872,52.461
yellow,15.1916,52.5704
yellow,15.2966,52.6791
yellow,15.4022,52.7873
yellow,15.5083,52.8949
yellow,15.6151,53.002
yellow,15.7224,53.1084
yellow,15.8303,53.2143
yellow,15.9388,53.3195
yellow,16.0478,53.4242
yellow,16.1575,53.5283
yellow,16.2677,53.6318
yellow,16.3785,53.7346
yellow,16.4898,53.8369
yellow,16.6017,53.9385
yellow,16.7142,54.0395
yellow,16.8272,54.1398
yellow,16.9408,54.2395
yellow,17.055,54.3386
yellow,17.1698,54.437
yellow,17.2851,54.5347
yellow,17.4009,54.6317
yellow,17.5174,54.7281
yellow,17.6344,54.8238
yellow,17.752,54.9188
yellow,17.8701,55.013
yellow,17.9888,55.1066
yellow,18.1081,55.1994
yellow,18.2279,55.2915
yellow,18.3483,55.3829
yellow,18.4693,55.4736
yellow,18.5908,55.5634
yellow,18.7129,55.6525
yellow,18.8355,55.7409
yellow,18.9587,55.8284
yellow,19.0825,55.9152
yellow,19.2068,56.0012
yellow,19.3317,56.0863
yellow,19.4571,56.1707
yellow,19.5831,56.2542
yellow,19.7096,56.3368
yellow,19.8367,56.4186
yellow,19.9644,56.4996
yellow,20.0926,56.5796
yellow,20.2213,56.6588
yellow,20.3506,56.7371
yellow,20.4804,56.8145
yellow,20.6108,56.8909
yellow,20.7418,56.9665
yellow,20.8732,57.0411
yellow,21.0053,57.1147
yellow,21.1378,57.1874
yellow,21.2709,57.2591
yellow,21.4045,57.3298
yellow,21.5386,57.3995
yellow,21.6732,57.4682
yellow,21.8084,57.5358
yellow,21.9441,57.6025
yellow,22.0802,57.668
yellow,22.2169,57.7325
yellow,22.3542,57.796
yellow,22.4919,57.8583
yellow,22.6301,57.9195
yellow,22.7687,57.9796
yellow,22.9079,58.0386
yellow,23.0476,58.0964
yellow,23.1877,58.1531
yellow,23.3283,58.2085
yellow,23.4694,58.2628
yellow,23.6109,58.3159
yellow,23.7529,58.3677
yellow,23.8953,58.4184
yellow,24.0382,58.4678
yellow,24.1816,58.5159
yellow,24.3253,58.5627
yellow,24.4695,58.6083
yellow,24.6141,58.6525
yellow,24.759,58.6955
yellow,24.9044,58.7371
yellow,25.0501,58.7774
yellow,25.1962,58.8163
yellow,25.3426,58.8539
yellow,25.4894,58.8901
yellow,25.6365,58.9248
yellow,25.7839,58.9582
yellow,25.9316,58.9902
yellow,26.0796,59.0207
yellow,26.2278,59.0498
yellow,26.3764,59.0774
yellow,26.5252,59.1036
yellow,26.6742,59.1282
yellow,26.8235,59.1514
yellow,26.973,59.1731
yellow,27.1228,59.1932
yellow,27.2728,59.2119
yellow,27.4229,59.2291
yellow,27.5732,59.2449
yellow,27.7237,59.2592
yellow,27.8742,59.2721
yellow,28.025,59.2835
yellow,28.1758,59.2935
yellow,28.3267,59.3022
yellow,28.4777,59.3094
yellow,28.6287,59.3152
yellow,28.7799,59.3197
yellow,28.931,59.3228
yellow,29.0822,59.3246
yellow,29.2333,59.325
yellow,29.3845,59.3241
yellow,29.5357,59.3219
yellow,29.6868,59.3184
yellow,29.8378,59.3135
yellow,29.9888,59.3075
yellow,30.1397,59.3001
yellow,30.2906,59.2916
yellow,30.4414,59.2819
yellow,30.5921,59.271
yellow,30.7427,59.259
yellow,30.8933,59.2459
yellow,31.0438,59.2318
yellow,31.1941,59.2166
yellow,31.3444,59.2004
yellow,31.4946,59.1832
yellow,31.6447,59.1651
yellow,31.7947,59.146
yellow,31.9446,59.1261
yellow,32.0943,59.1053
yellow,32.244,59.0837
yellow,32.3935,59.0613
yellow,32.5429,59.0381
yellow,32.6922,59.0142
yellow,32.8413,58.9895
yellow,32.9904,58.9642
yellow,33.1393,58.9382
yellow,33.2881,58.9116
yellow,33.4368,58.8843
yellow,33.5854,58.8565
yellow,33.7339,58.8281
yellow,33.8822,58.7991
yellow,34.0304,58.7696
yellow,34.1786,58.7396
yellow,34.3266,58.7091
yellow,34.4746,58.6782
yellow,34.6224,58.6468
yellow,34.7702,58.615
yellow,34.9178,58.5829
yellow,35.0654,58.5503
yellow,35.2129,58.5174
yellow,35.3604,58.4842
yellow,35.5077,58.4507
yellow,35.655,58.417
yellow,35.8023,58.3829
yellow,35.9496,58.3486
yellow,36.0968,58.3141
yellow,36.2439,58.2794
yellow,36.391,58.2445
yellow,36.538,58.2095
yellow,36.685,58.1743
yellow,36.832,58.139
yellow,36.9789,58.1035
yellow,37.1258,58.068
yellow,37.2727,58.0324
yellow,37.4196,57.9967
yellow,37.5665,57.961
yellow,37.7133,57.9252
yellow,37.8602,57.8895
yellow,38.007,57.8537
yellow,38.1539,57.818
yellow,38.3007,57.7823
yellow,38.4476,57.7467
yellow,38.5945,57.7111
yellow,38.7414,57.6757
yellow,38.8883,57.6403
yellow,39.0353,57.6051
yellow,39.1822,57.5701
yellow,39.3293,57.5352
yellow,39.4764,57.5005
yellow,39.6235,57.4661
yellow,39.7707,57.4319
yellow,39.918,57.3979
yellow,40.0653,57.3642
yellow,40.2127,57.3308
yellow,40.3602,57.2977
yellow,40.5077,57.265
yellow,40.6554,57.2326
yellow,40.8031,57.2006
yellow,40.951,57.169
yellow,41.0989,57.1378
yellow,41.247,57.107
yellow,41.3951,57.0767
yellow,41.5433,57.0469
yellow,41.6915,57.0177
yellow,41.8398,56.9889
yellow,41.9882,56.9608
yellow,42.1367,56.9333
yellow,42.2853,56.9064
yellow,42.4341,56.8802
yellow,42.5831,56.8548
yellow,42.7322,56.8302
yellow,42.8814,56.8063
yellow,43.0307,56.7833
yellow,43.1802,56.7612
yellow,43.3299,56.7401
yellow,43.4797,56.7199
yellow,43.6297,56.7007
yellow,43.7798,56.6825
yellow,43.9301,56.6655
yellow,44.0805,56.6495
yellow,44.2311,56.6348
yellow,44.3819,56.6212
yellow,44.5327,56.6089
yellow,44.6836,56.5979
yellow,44.8347,56.5882
yellow,44.9859,56.58
yellow,45.1371,56.5732
yellow,45.2884,56.5679
yellow,45.4397,56.5642
yellow,45.591,56.5621
yellow,45.7423,56.5618
yellow,45.8936,56.5632
yellow,46.0447,56.5664
yellow,46.1958,56.5714
yellow,46.3467,56.5785
yellow,46.4974,56.5875
yellow,46.648,56.5985
yellow,46.7983,56.6117
yellow,46.9484,56.627
yellow,47.0983,56.6445
yellow,47.2478,56.6644
yellow,47.3971,56.6865
yellow,47.5461,56.7111
yellow,47.6949,56.7382
yellow,47.8432,56.7676
yellow,47.9911,56.7995
yellow,48.1384,56.8339
yellow,48.2851,56.8706
yellow,48.4312,56.9098
yellow,48.5767,56.9514
yellow,48.7213,56.9955
yellow,48.8652,57.042
yellow,49.0083,57.0909
yellow,49.1504,57.1422
yellow,49.2917,57.196
yellow,49.4319,57.2522
yellow,49.5712,57.3109
yellow,49.7093,57.372
yellow,49.8463,57.4355
yellow,49.9821,57.5014
yellow,50.1167,57.5698
yellow,50.2501,57.6406
yellow,50.3819,57.7137
yellow,50.5124,57.7892
yellow,50.6415,57.867
yellow,50.7693,57.9471
yellow,50.8957,58.0293
yellow,51.0208,58.1137
yellow,51.1446,58.2002
yellow,51.267,58.2887
yellow,51.388,58.3792
yellow,51.5077,58.4716
yellow,51.626,58.5658
yellow,51.7429,58.6619
yellow,51.8584,58.7596
yellow,51.9726,58.8591
yellow,52.0854,58.9601
yellow,52.1967,59.0627
yellow,52.3067,59.1668
yellow,52.4153,59.2724
yellow,52.5225,59.3794
yellow,52.6283,59.4876
yellow,52.7326,59.5971
yellow,52.8356,59.7079
yellow,52.9372,59.8198
yellow,53.0375,59.9329
yellow,53.1365,60.0471
yellow,53.2342,60.1624
yellow,53.3306,60.2787
yellow,53.4259,60.3961
yellow,53.5199,60.5144
yellow,53.6127,60.6337
yellow,53.7045,60.7538
yellow,53.795,60.8748
yellow,53.8845,60.9967
yellow,53.9729,61.1193
yellow,54.0603,61.2427
yellow,54.1466,61.3667
yellow,54.232,61.4915
yellow,54.3163,61.6169
yellow,54.3997,61.7428
yellow,54.4823,61.8695
yellow,54.5641,61.9968
yellow,54.6449,62.1246
yellow,54.725,62.253
yellow,54.8042,62.3818
yellow,54.8825,62.5111
yellow,54.9601,62.6409
yellow,55.0369,62.7711
yellow,55.1129,62.9017
yellow,55.1882,63.0327
yellow,55.2628,63.1642
yellow,55.3367,63.296
yellow,55.4099,63.4282
yellow,55.4825,63.5607
yellow,55.5544,63.6936
yellow,55.6257,63.8268
yellow,55.6964,63.9603
yellow,55.7666,64.0941
yellow,55.8362,64.2282
yellow,55.9053,64.3625
yellow,55.9739,64.4972
yellow,56.042,64.6321
yellow,56.1096,64.7673
yellow,56.1768,64.9027
yellow,56.2436,65.0383
yellow,56.3099,65.1742
yellow,56.3757,65.3102
yellow,56.4412,65.4465
yellow,56.5063,65.5829
yellow,56.5709,65.7195
yellow,56.6352,65.8563
yellow,56.6992,65.9932
yellow,56.7628,66.1304
yellow,56.826,66.2676
yellow,56.889,66.405
yellow,56.9516,66.5426
yellow,57.014,66.6803
yellow,57.076,66.8181
yellow,57.1378,66.956
yellow,57.1994,67.0941
yellow,57.2607,67.2322
yellow,57.3218,67.3705
yellow,57.3826,67.5089
yellow,57.4433,67.6473
yellow,57.5038,67.7858
yellow,57.564,67.9244
yellow,57.6241,68.0631
yellow,57.6841,68.2019
yellow,57.7439,68.3407
yellow,57.8036,68.4796
yellow,57.8631,68.6185
yellow,57.9225,68.7575
yellow,57.9818,68.8965
yellow,58.041,69.0356
yellow,58.1002,69.1747
yellow,58.1592,69.3138
yellow,58.2183,69.453
yellow,58.2772,69.5921
yellow,58.3361,69.7313
yellow,58.395,69.8705
yellow,58.4539,70.0098
yellow,58.5128,70.149
yellow,58.5716,70.2882
yellow,58.6305,70.4274
yellow,58.6894,70.5666
yellow,58.7484,70.7058
yellow,58.8074,70.845
yellow,58.8664,70.9841
yellow,58.9255,71.1232
yellow,58.9847,71.2623
yellow,59.0439,71.4014
yellow,59.1032,71.5404
yellow,59.1627,71.6794
yellow,59.2222,71.8183
yellow,59.2819,71.9572
yellow,59.3416,72.096
yellow,59.4016,72.2348
yellow,59.4616,72.3735
yellow,59.5218,72.5121
yellow,59.5822,72.6507
